0	15963028	950
18556123	18864568	900
18864568	18904427	850
18904427	18951416	800
18951416	19045521	750
19045521	19070281	700
19070281	19113292	650
19113292	19115346	600
19115346	19268764	550
19268764	19346112	600
19346112	19355148	650
19355148	19373268	700
19373268	19381872	750
19381872	19384570	800
19384570	19393845	850
19393845	19399285	800
19399285	19407001	750
19407001	19413507	700
19413507	19425504	650
19425504	19430431	600
19430431	19552666	550
19552666	19561261	500
19561261	19568419	550
19568419	19574795	600
19574795	19575675	650
19575675	19577962	700
19577962	19580560	750
19580560	19583714	800
19583714	19590802	850
19590802	19659767	900
19659767	19663523	850
19663523	19702945	900
19702945	19859012	950
19859012	19981297	900
19981297	20018199	850
20018199	20021260	800
20021260	20022762	750
20022762	20033968	700
20033968	20048316	650
20048316	20066996	600
20066996	20126709	550
20126709	20166932	600
20166932	20184786	650
20184786	20259873	800
20188314	20208536	550
20208536	20238777	500
20238777	20242518	450
20242518	20248327	400
20248327	20323356	350
20323356	20346522	400
20346522	20348052	450
20348052	20367665	500
20367665	20373153	550
20373153	20374914	600
20374914	20377483	650
20377483	20382824	700
20382824	20396567	750
20396567	20408494	800
20408494	20439795	850
20439795	20445111	800
20445111	20448069	750
20448069	20450444	800
20450444	20469059	750
20469059	20546357	800
20546357	20585639	850
20585639	20592315	900
20592315	20605016	850
20605016	20677057	800
20677057	20690138	850
20690138	20706127	900
20706127	20808574	950
20808574	20828500	900
20828500	20832121	850
20832121	20833196	800
20833196	20837043	750
20837043	20901937	700
20901937	20928675	750
20928675	20948466	800
20948466	21061652	750
21061652	21080523	800
21080523	21082447	850
21082447	21143240	900
21143240	21144337	850
21144337	21168028	900
21168028	21168728	850
21168728	21171534	900
21171534	21173314	850
21173314	21174023	900
21174023	21176685	850
21176685	21185913	900
21185913	21206351	950
21206351	21213266	900
21213266	21297446	950
21297446	21298219	900
21298219	21957875	950
21957875	21959096	900
21959096	22640328	950
22640328	22683894	900
22683894	22723758	850
22723758	22727424	800
22727424	22747299	750
22747299	22760446	700
22760446	22764613	650
22764613	22771388	600
22771388	22778561	550
22778561	22781879	500
22781879	22783822	450
22783822	22786673	400
22786673	22789449	350
22789449	22791860	300
22791860	22795411	250
22795411	22801938	200
22801938	22814045	150
22814045	22819429	200
22819429	22826545	250
22826545	22830959	300
22830959	22835668	350
22835668	22842203	400
22842203	22850482	450
22850482	22859776	500
22859776	22866035	550
22866035	22869580	600
22869580	22884060	650
22884060	22887197	700
22887197	22889814	750
22889814	22891886	800
22891886	22910885	850
22910885	23021311	900
23021311	23042048	850
23042048	23046458	800
23046458	23083330	850
23083330	23101437	900
23101437	23104096	850
23104096	23111228	900
23111228	23167569	850
23167569	23195293	900
23195293	23222506	850
23222506	23312800	800
23312800	23369224	850
23369224	23377564	900
23377564	23685379	950
23685379	23757094	900
23757094	23772887	850
23772887	23778821	900
23778821	23917144	850
23917144	23981900	800
23981900	23989296	850
23989296	24135009	900
24135009	24146547	850
24146547	24154172	800
24154172	24160277	750
24160277	24176694	700
24176694	24177899	750
24177899	24178763	700
24178763	24186009	750
24186009	24195714	800
24195714	24200083	850
24200083	24214009	800
24214009	24224209	750
24224209	24230605	700
24230605	24233920	650
24233920	24237017	600
24237017	24239097	550
24239097	24243468	500
24243468	24245879	450
24245879	24386641	400
24386641	24393735	450
24393735	24403738	500
24403738	24415937	550
24415937	24427615	600
24427615	24441245	650
24441245	24458440	700
24458440	24464591	750
24464591	24479256	800
24479256	24539215	850
24539215	24625519	900
24625519	24632591	850
24632591	24637918	800
24637918	24642887	750
24642887	24646759	800
24646759	24685259	850
24685259	24692635	800
24692635	24699602	750
24699602	24702678	700
24702678	24705485	650
24705485	24707795	600
24707795	24715369	550
24715369	24750069	500
24750069	24804631	550
24804631	24806075	600
24806075	24807889	550
24807889	24810738	600
24810738	24815021	650
24815021	24817636	700
24817636	24822866	750
24822866	24836542	800
24836542	24869117	850
24869117	24930422	900
24930422	24935974	850
24935974	24936391	900
24936391	24944593	850
24944593	24981399	800
24981399	25028845	750
25028845	25062184	800
25062184	25131847	850
25131847	25132664	800
25132664	25146443	850
25146443	25166505	800
25166505	25166677	850
25166677	25166802	800
25166802	25178430	850
25178430	25182884	800
25182884	25200194	850
25200194	25215548	900
25215548	25288267	850
25288267	25295184	800
25295184	25300278	850
25300278	25300860	800
25300860	25337510	850
25337510	25338472	900
25338472	25339460	850
25339460	25351701	900
25351701	25355280	850
25355280	25393777	900
25393777	25394490	950
25394490	25395099	900
25395099	25395329	950
25395329	25395534	900
25395534	25399689	950
25399689	25421862	900
25421862	25427908	950
25427908	25485065	900
25485065	25494999	850
25494999	25516185	900
25516185	25519213	850
25519213	25531440	900
25531440	25534201	850
25534201	25661134	900
25661134	25674871	850
25674871	25676161	800
25676161	25676778	750
25676778	25677561	700
25677561	25702673	650
25702673	25824596	700
25824596	25879897	650
25879897	25883919	700
25883919	25900256	750
25900256	25924016	800
25924016	25935126	850
25935126	25961002	900
25961002	25985265	950
25985265	26125444	900
26125444	26166480	850
26166480	26182077	900
26182077	26184056	950
26184056	26242490	900
26242490	26244032	850
26244032	26245390	900
26245390	26248262	850
26248262	26265970	900
26265970	26505714	950
26505714	26525801	900
26525801	26531556	850
26531556	26539363	800
26539363	26546343	750
26546343	26605457	800
26605457	26637411	850
26637411	26726041	800
26726041	26731557	750
26731557	26738137	800
26738137	26749980	750
26749980	26765249	800
26765249	26793000	850
26793000	26881061	900
26881061	26882387	850
26882387	26889050	900
26889050	26903807	850
26903807	26911544	800
26911544	26947660	850
26947660	26971287	900
26971287	26972048	850
26972048	26974961	900
26974961	26980520	850
26980520	27013416	900
27013416	27015101	850
27015101	27017836	800
27017836	27019353	750
27019353	27058958	700
27058958	27097115	750
27097115	27128088	800
27128088	27129356	850
27129356	27132342	800
27132342	27135364	850
27135364	27138416	800
27138416	27178562	850
27178562	27198900	900
27198900	27203911	850
27203911	27288474	900
27288474	27291437	950
27291437	27304662	900
27304662	27322665	950
27322665	27325846	900
27325846	27350561	950
27350561	27377540	900
27377540	27400294	850
27400294	27410923	900
27410923	27433021	850
27433021	27443326	800
27443326	27445892	850
27445892	27446572	900
27446572	27446708	850
27446708	27473625	900
27473625	27481319	850
27481319	27485581	900
27485581	27491896	850
27491896	27504091	800
27504091	27538662	750
27538662	27560601	800
27560601	27568226	850
27568226	27580925	800
27580925	27593955	750
27593955	27600181	700
27600181	27665132	650
27665132	27698606	600
27698606	27738968	550
27738968	27762151	500
27762151	27762967	550
27762967	27766945	500
27766945	27770426	550
27770426	27772102	600
27772102	27772987	650
27772987	27774768	700
27774768	27778017	750
27778017	27781344	800
27781344	27859042	850
27859042	27861536	800
27861536	27917025	750
27917025	27924444	800
27924444	27929327	850
27929327	27931218	800
27931218	27966168	850
27966168	27969583	900
27969583	27969897	850
27969897	28024596	900
28024596	28029784	950
28029784	28031207	900
28031207	28036747	950
28036747	28037075	900
28037075	28072252	950
28072252	28156297	900
28156297	28175673	850
28175673	28193456	800
28193456	28220846	850
28220846	28333293	900
28333293	28342950	950
28342950	28379988	900
28379988	28396926	950
28396926	28397194	900
28397194	28398110	950
28398110	28399686	900
28399686	28430476	950
28430476	28476536	900
28476536	28500619	850
28500619	28508924	800
28508924	28520117	850
28520117	28549787	900
28549787	28550891	850
28550891	28609746	900
28609746	28610654	950
28610654	28635474	900
28635474	28646697	950
28646697	28676714	900
28676714	28696137	950
28696137	28700003	900
28700003	28751743	950
28751743	28752933	900
28752933	28899510	950
28899510	28912629	900
28912629	28945532	950
28945532	28967027	900
28967027	28972972	850
28972972	28980784	800
