0	15963028	950
1317649	1328033	900
1328033	1337289	950
1337289	1384452	900
1384452	1388192	850
1388192	1410749	900
1410749	1415607	950
1415607	1419231	900
1419231	2063650	950
2063650	2079815	900
2079815	3452394	950
3452394	3499979	900
3499979	3858715	950
3858715	3860452	900
3860452	3881927	950
3881927	3901496	900
3901496	3925754	850
3925754	3966280	800
3966280	4014132	850
4014132	4075797	900
4075797	4105486	950
4105486	4142832	900
4142832	4144915	950
4144915	4198572	900
4198572	4219947	850
4219947	4297547	900
4297547	4302153	950
4302153	4306052	900
4306052	4344258	850
4344258	4403835	800
4403835	4408637	850
4408637	4494056	900
4494056	4736658	950
4736658	4775177	900
4775177	4790531	950
4790531	4790609	900
4790609	4841446	950
4841446	4844605	900
4844605	4853021	950
4853021	4853063	900
4853063	5498822	950
5498822	5519558	900
5519558	5549306	850
5549306	5587014	800
5587014	5635805	750
5635805	5654479	800
5654479	5691724	850
5691724	5701530	900
5701530	5815269	950
5815269	5851297	900
5851297	5934815	850
5934815	6159315	900
6159315	6169575	950
6169575	6227432	900
6227432	6259185	950
6259185	6273121	900
6273121	6276331	850
6276331	6309452	800
6309452	6325429	750
6325429	6333500	700
6333500	6347403	750
6347403	6363606	800
6363606	6373712	750
6373712	6375065	800
6375065	6376356	750
6376356	6406554	800
6406554	6426490	850
6426490	6447269	900
6447269	6609588	950
6609588	6641305	900
6641305	6658617	850
6658617	6684818	900
6684818	6694106	950
6694106	6695999	900
6695999	6697348	950
6697348	6697693	900
6697693	6700335	950
6700335	6710436	900
6710436	7018734	950
7018734	7061224	900
7061224	7065414	850
7065414	7068587	800
7068587	7078381	850
7078381	7107673	900
7107673	7114533	950
7114533	7138677	900
7138677	7148643	950
7148643	7150213	900
7150213	7300446	950
7300446	7381303	900
7381303	7413732	850
7413732	7441672	800
7441672	7475573	850
7475573	7477048	800
7477048	7481920	850
7481920	7490970	800
7490970	7491521	750
7491521	7498742	800
7498742	7501298	750
7501298	7505044	800
7505044	7506960	750
7506960	7514491	800
7514491	7519437	850
7519437	7527341	800
7527341	7544530	850
7544530	7558362	900
7558362	7578202	850
7578202	7581335	800
7581335	7603518	750
7603518	7619016	800
7619016	7632062	850
7632062	7653905	900
7653905	7695361	950
7695361	7713232	900
7713232	7763575	950
7763575	7787515	900
7787515	7860696	850
7860696	7864702	800
7864702	7883070	750
7883070	7886968	800
7886968	7895853	850
7895853	7897357	800
7897357	7901989	750
7901989	7925910	700
7925910	7948837	650
7948837	7992138	700
7992138	8008809	750
8008809	8010879	800
8010879	8014264	850
8014264	8060024	900
8060024	8203355	950
8203355	8264220	900
8264220	8273054	850
8273054	8309690	800
8309690	8324749	850
8324749	8337490	800
8337490	8360638	750
8360638	8400082	700
8400082	8418216	650
8418216	8426861	600
8426861	8439263	550
8439263	8460354	600
8460354	8465308	650
8465308	8467302	700
8467302	8494733	750
8494733	8497622	800
8497622	8497939	750
