0	15963028	950
307825	491193	900
491193	496670	850
496670	501012	800
501012	537895	750
537895	634794	800
634794	671091	750
671091	674342	800
674342	680572	850
680572	684250	900
684250	738902	850
738902	829798	800
829798	941683	750
941683	952973	700
952973	968302	750
968302	975727	700
975727	980807	750
980807	991306	800
991306	1237782	850
1237782	1299506	800
1299506	1350286	750
1350286	1382357	800
1382357	1419947	850
1419947	1650536	900
1650536	1658030	850
1658030	1673238	800
1673238	1710393	750
1710393	1732366	800
1732366	1742561	850
1742561	1759388	800
1759388	1767084	750
1767084	1771552	700
1771552	1776723	650
1776723	1821682	600
1821682	1833285	650
1833285	1837760	600
1837760	1858880	550
1858880	1935384	500
1935384	1941871	550
1941871	1951143	600
1951143	1953891	650
1953891	1958889	700
1958889	1992528	750
1992528	2023287	800
2023287	2107943	750
2107943	2108731	800
2108731	2110123	750
2110123	2110498	700
2110498	2134675	650
2134675	2225252	600
2225252	2236087	650
2236087	2236830	700
2236830	2238899	750
2238899	2263288	800
2263288	2377593	850
2377593	2428633	800
2428633	2446964	750
2446964	2478683	700
2478683	2569539	650
2569539	2699998	600
2699998	2730567	650
2730567	2740425	700
2740425	2785039	750
2785039	2817730	700
2817730	2823834	650
2823834	2861329	600
2861329	2890276	550
2890276	3033177	600
3033177	3043437	550
3043437	3066122	500
3066122	3112965	450
3112965	3190486	400
3190486	3209158	450
3209158	3222324	500
3222324	3230559	550
3230559	3256649	600
3256649	3294573	650
3294573	3349406	700
3349406	3355131	750
3355131	3405122	800
3405122	3499178	850
3499178	3536566	900
3536566	4250975	950
4250975	4257353	900
4257353	4277845	950
4277845	4326902	900
4326902	4349326	850
4349326	4361519	800
4361519	4379991	850
4379991	4399945	900
4399945	4532343	950
4532343	4545587	900
4545587	4559443	950
4559443	4567997	900
4567997	4579297	850
4579297	4596702	900
4596702	4915209	950
4915209	4917001	900
4917001	5653193	950
5653193	5690188	900
5690188	6838141	950
6838141	6846227	900
6846227	6849716	850
6849716	6853175	800
6853175	6872557	750
6872557	6905711	700
6905711	6924439	650
6924439	6934454	700
6934454	6939253	750
6939253	6941765	800
6941765	6944088	850
6944088	6949218	900
6949218	6961234	950
6961234	6973780	900
6973780	7126441	850
7126441	7151531	900
7151531	7858880	950
7858880	7863214	900
7863214	8462755	950
8462755	8477325	900
8477325	8491177	950
8491177	8512322	900
8512322	9140040	950
9140040	9429559	900
9429559	9619839	850
9619839	9683549	800
9683549	9710536	750
9710536	9734471	800
9734471	10026218	850
10026218	10027578	800
10027578	10028227	750
10028227	10028549	700
10028549	10040346	650
10040346	10050521	600
10050521	10059223	550
10059223	10068473	600
10068473	10083444	650
10083444	10106875	700
10106875	10124106	750
10124106	10143248	800
10143248	10161755	850
10161755	10166205	900
10166205	10200764	850
10200764	10206081	900
10206081	10218800	850
10218800	10228859	900
10228859	10235306	850
10235306	10285547	900
10285547	10289313	850
10289313	10307732	900
10307732	10339412	950
10339412	10341994	900
10341994	10343258	850
10343258	10396434	800
10396434	10410496	850
10410496	10431493	900
10431493	10443644	950
10443644	10444781	900
10444781	10447604	950
10447604	10448796	900
10448796	10472277	950
10472277	10475057	900
10475057	10485188	950
10485188	10485765	900
10485765	10593857	950
10593857	10595211	900
10595211	10693536	950
10693536	10702214	900
10702214	10708299	950
10708299	10711461	900
10711461	10760172	950
10760172	10779894	900
10779894	10861397	950
10861397	10862776	900
10862776	10908755	950
10908755	10999955	900
10999955	11001498	850
11001498	11007916	900
11007916	11012103	850
11012103	11018392	900
11018392	11035032	950
11035032	11035218	900
11035218	11037014	950
11037014	11039474	900
11039474	11041318	950
11041318	11045323	900
11045323	11098212	950
11098212	11099994	900
11099994	11201437	950
11201437	11206634	900
11206634	11243189	950
11243189	11270468	900
11270468	11290122	950
11290122	11327547	900
11327547	11643047	950
11643047	11644969	900
