0	15963028	950
0	15963028	950
16990	22551	850
22551	31701	800
31701	42922	750
42922	48817	700
48817	53979	650
53979	59124	700
59124	112083	750
112083	166178	800
166178	204636	750
204636	224173	700
224173	258762	750
258762	262741	800
262741	274055	850
274055	284721	800
284721	294096	750
294096	304615	800
304615	372464	750
372464	486923	800
486923	513905	750
513905	531303	800
531303	539900	850
539900	549998	800
549998	552190	750
552190	558989	700
558989	564385	650
564385	591580	600
591580	604316	650
604316	627404	600
627404	670697	650
670697	679164	600
679164	688091	650
688091	698949	700
698949	710539	750
710539	727894	700
727894	732283	750
732283	734406	800
734406	755981	850
755981	781031	800
781031	784940	750
784940	794468	800
794468	799054	850
799054	962038	900
962038	976738	850
976738	982044	900
982044	1122069	950
1122069	1185296	900
1185296	1225704	850
1225704	1268867	900
1268867	1307371	850
1307371	1324274	800
1324274	1331277	750
1331277	1340351	700
1340351	1419432	750
1419432	1431966	800
1431966	1455626	750
1455626	1484301	800
1484301	1492933	750
1492933	1496482	700
1496482	1506883	650
1506883	1520783	600
1520783	1552019	550
1552019	1559065	500
1559065	1616531	550
1616531	1700978	500
1700978	1755736	550
1755736	1786798	600
1786798	1810697	650
1810697	1861139	600
1861139	1911028	650
1911028	1921869	700
1921869	1948557	750
1948557	1960971	700
1960971	1995219	650
1995219	2005951	700
2005951	2037571	750
2037571	2043559	700
2043559	2052804	650
2052804	2088789	600
2088789	2107543	550
2107543	2123290	600
2123290	2139462	650
2139462	2155032	600
2155032	2161561	550
2161561	2178660	500
2178660	2180528	550
2180528	2180579	500
2180579	2191052	550
2191052	2207186	500
2207186	2234917	550
2234917	2243074	600
2243074	2250660	550
2250660	2290549	500
2290549	2296366	550
2296366	2305928	600
2305928	2309353	650
2309353	2309456	700
2309456	2309730	650
2309730	2317192	700
2317192	2382074	750
2382074	2455759	700
2455759	2474416	750
2474416	2498379	700
2498379	2530138	750
2530138	2548796	800
2548796	2558807	750
2558807	2569201	800
2569201	2589841	750
2589841	2699365	800
2699365	2713131	750
2713131	2717932	700
2717932	2720232	650
2720232	2721774	600
2721774	2731812	550
2731812	2741136	500
2741136	2746991	450
2746991	2750757	400
2750757	2758331	350
2758331	2759161	400
2759161	2760452	450
2760452	2761974	500
2761974	2763700	550
2763700	2766029	600
2766029	2768043	650
2768043	2771918	700
2771918	2778379	750
2778379	2814711	800
2814711	2916849	850
2916849	2945730	800
2945730	2959181	750
2959181	2970812	700
2970812	3005229	750
3005229	3025112	700
3025112	3047285	750
3047285	3062427	800
3062427	3078310	750
3078310	3130940	700
3130940	3140535	650
3140535	3157269	700
3157269	3199022	750
3199022	3232396	700
3232396	3236230	650
3236230	3239931	700
3239931	3253314	750
3253314	3256419	700
3256419	3305725	650
3305725	3309117	700
3309117	3314370	750
3314370	3325639	800
3325639	3332373	750
3332373	3343456	700
3343456	3386110	650
3386110	3434593	600
3434593	3439057	650
3439057	3456581	700
3456581	3475336	650
3475336	3482693	700
3482693	3489133	650
3489133	3504823	600
3504823	3599266	550
3599266	3673355	600
3673355	3692115	650
3692115	3698262	700
3698262	3711977	650
3711977	3716076	600
3716076	3730978	550
3730978	3740993	500
3740993	3750561	450
3750561	3751775	500
3751775	3753506	450
3753506	3754299	500
3754299	3784061	450
3784061	3852403	500
3852403	3863596	550
3863596	3868426	600
3868426	3874092	650
3874092	3884556	700
3884556	3899686	750
3899686	3948891	800
3948891	3952254	750
3952254	3960924	700
3960924	3973669	750
3973669	3982542	800
3982542	3996919	850
3996919	3999174	800
3999174	4001491	850
4001491	4004163	800
4004163	4053953	850
4053953	4133579	800
4133579	4142770	850
4142770	4176126	800
4176126	4188214	750
4188214	4240684	800
4240684	4247171	750
4247171	4252980	700
4252980	4295302	750
4295302	4306709	800
4306709	4307757	750
4307757	4308362	800
4308362	4310200	750
4310200	4311014	700
4311014	4311442	650
4311442	4318221	600
4318221	4324304	550
4324304	4428727	500
4428727	4446649	450
4446649	4483204	500
4483204	4508616	450
4508616	4529592	500
4529592	4541560	550
4541560	4586279	600
4586279	4621011	650
4621011	4646720	700
4646720	4662913	650
4662913	4741207	600
4741207	4753979	650
4753979	4755895	700
4755895	4758486	650
4758486	4759980	600
4759980	4776775	550
4776775	4800315	500
4800315	4844162	450
4844162	4881471	400
4881471	4889897	450
4889897	4891720	500
4891720	4893650	550
4893650	4895770	600
4895770	4899944	650
4899944	4912324	700
4912324	4927977	750
4927977	4937092	800
4937092	5052815	850
5052815	5061018	900
5061018	5076797	850
5076797	5149850	900
5149850	5199082	950
5199082	5199243	900
5199243	5292924	950
5292924	5294759	900
5294759	5661094	950
5661094	5663206	900
5663206	5674823	950
5674823	5676102	900
5676102	5677920	950
5677920	5678465	900
5678465	5747796	950
5747796	5748853	900
5748853	6268353	950
6268353	6270116	900
6270116	6307728	950
6307728	6308722	900
6308722	6332989	950
6332989	6333379	900
6333379	6374049	950
6374049	6374053	900
6374053	6470846	950
6470846	6473875	900
6473875	6488798	950
6488798	6490031	900
6490031	6685946	950
6685946	6688552	900
6688552	6697741	950
6697741	6700202	900
6700202	6999550	950
6999550	7000143	900
7000143	7006422	950
7006422	7009474	900
7009474	7018047	950
7018047	7018570	900
7018570	7023245	950
7023245	7053107	900
7053107	7311727	950
7311727	7343899	900
7343899	7346799	950
7346799	7352548	900
7352548	7354325	950
7354325	7367459	900
7367459	7370386	950
7370386	7374786	900
7374786	7385112	950
7385112	7385991	900
7385991	7581941	950
7581941	7605624	900
7605624	7607492	950
7607492	7609986	900
7609986	7635125	950
7635125	7636164	900
7636164	7636539	950
7636539	7637058	900
7637058	7652108	950
7652108	7670410	900
7670410	7674581	950
7674581	7674638	900
7674638	7676548	950
7676548	7697433	900
7697433	7699911	850
7699911	7702765	800
7702765	7702833	850
7702833	7702908	800
7702908	7705043	850
7705043	7716779	900
7716779	7733799	950
7733799	7740386	900
7740386	7782959	950
7782959	7784543	900
7784543	8070561	950
8070561	8084825	900
8084825	8220313	950
8220313	8221121	900
8221121	8232580	950
8232580	8233068	900
8233068	8357320	950
8357320	8373319	900
8373319	8375291	950
8375291	8376905	900
8376905	8626705	950
8626705	8647429	900
8647429	8741058	950
8741058	8775172	900
8775172	8783270	850
8783270	8827518	800
8827518	8853912	850
8853912	8856259	800
8856259	8876667	850
8876667	8878000	800
8878000	8881789	750
8881789	8891433	700
8891433	8924278	650
8924278	8939349	700
8939349	8962509	750
8962509	8983625	800
8983625	9000847	850
9000847	9054636	900
9054636	9080130	850
9080130	9098688	800
9098688	9112654	750
9112654	9124294	700
9124294	9132308	750
9132308	9138160	800
9138160	9146656	850
9146656	9155365	900
9155365	9679549	950
9679549	9708433	900
9708433	9710716	850
9710716	9723786	800
9723786	9740714	750
9740714	9751620	700
9751620	9759429	650
9759429	9766765	600
9766765	9770846	650
9770846	9776450	700
9776450	9777859	750
9777859	9779766	800
9779766	9794223	850
9794223	9803725	800
9803725	9907056	850
9907056	9923812	900
9923812	9951333	850
9951333	10205207	900
10205207	10227616	950
10227616	10228269	900
10228269	10356977	950
10356977	10407486	900
10407486	10485223	850
10485223	10509059	900
10509059	10533478	950
10533478	10534812	900
10534812	10664414	950
10664414	10779580	900
10779580	10867369	950
10867369	10868106	900
10868106	10900086	950
10900086	10939985	900
10939985	10942446	850
10942446	10959852	800
10959852	11004668	750
11004668	11107807	800
11107807	11174135	850
11174135	11369651	900
11369651	11545558	950
11545558	11552620	900
11552620	11554887	950
11554887	11555247	900
11555247	11587499	950
11587499	11664738	900
11664738	11667017	850
11667017	11667988	800
11667988	11668485	750
11668485	11675070	700
11675070	11740145	650
11740145	11750752	700
11750752	11755205	650
11755205	11783604	600
11783604	11796202	650
11796202	11811681	700
11811681	11812749	750
11812749	11815240	800
11815240	11821760	850
11821760	11823600	800
11823600	11837168	750
11837168	11855724	700
11855724	11865996	650
11865996	11901318	600
11901318	11917717	650
11917717	11927873	700
11927873	11970541	750
11970541	12058720	800
12058720	12060601	850
12060601	12381242	900
12381242	12387201	950
12387201	12424073	900
12424073	12468222	950
12468222	12482429	900
12482429	12488467	950
12488467	12493986	900
12493986	12702266	950
12702266	12709929	900
12709929	13032301	950
