0	15963028	950
215623	230868	900
230868	258331	850
258331	318424	800
318424	393011	850
393011	472408	900
472408	488104	850
488104	530622	800
530622	539445	850
539445	573753	900
573753	612593	950
612593	720574	900
720574	892675	950
892675	912277	900
912277	932084	850
932084	945285	800
945285	983100	850
983100	1032683	900
1032683	1265267	950
1265267	1265913	900
1265913	1266768	950
1266768	1267013	900
1267013	1268906	950
1268906	1295712	900
1295712	2795341	950
2795341	2802821	900
2802821	3560943	950
3560943	3571949	900
3571949	4356146	950
4356146	4364644	900
4364644	4372485	950
4372485	4373786	900
4373786	4527546	950
4527546	4544556	900
4544556	4792010	950
4792010	4794859	900
4794859	4826330	950
4826330	4828662	900
4828662	5199043	950
5199043	5199639	900
5199639	5240165	950
5240165	5244165	900
5244165	5262448	950
5262448	5262655	900
5262655	5262916	950
5262916	5263299	900
5263299	5270322	950
5270322	5296352	900
5296352	5472512	950
5472512	5480328	900
5480328	5482371	850
5482371	5488028	800
5488028	5545987	750
5545987	5550121	800
5550121	5584491	850
5584491	5596641	900
5596641	6635657	950
6635657	6649148	900
6649148	6656303	850
6656303	6666027	800
6666027	6715382	850
6715382	6757782	900
6757782	6770784	850
6770784	6811279	800
6811279	6814828	850
6814828	6857988	900
6857988	7715906	950
7715906	7908653	900
7908653	7910000	850
7910000	7910463	800
7910463	7915134	750
7915134	7931391	700
7931391	7956436	750
7956436	7976061	800
7976061	8007644	850
8007644	8094805	900
8094805	8980084	950
8980084	9050039	900
9050039	9090331	850
9090331	9123404	800
9123404	9135554	850
9135554	9136867	900
9136867	9140766	950
9140766	9208685	900
9208685	9241744	950
9241744	9245197	900
9245197	9376025	950
9376025	9381127	900
9381127	9676159	950
9676159	9715002	900
9715002	9905189	950
9905189	9906123	900
9906123	10216027	950
10216027	10260925	900
10260925	10262761	950
10262761	10297971	900
10297971	10301022	850
10301022	10329235	800
10329235	10357092	850
10357092	10366892	900
10366892	10368301	850
10368301	10368797	800
10368797	10386776	750
10386776	10388427	700
10388427	10391984	650
10391984	10401145	600
10401145	10492063	550
10492063	10492065	500
10492065	10494796	550
10494796	10499321	600
10499321	10501594	650
10501594	10511742	700
10511742	10525237	750
10525237	10531083	800
10531083	10535096	850
10535096	10545457	900
10545457	10880908	950
10880908	10881536	900
10881536	11020551	950
11020551	11024240	900
11024240	11025498	850
11025498	11026527	800
11026527	11058639	850
11058639	11062763	900
11062763	11064033	850
11064033	11069172	900
11069172	11071094	850
11071094	11072250	900
11072250	11083846	850
11083846	11104846	900
11104846	11126980	850
11126980	11134909	900
11134909	11138919	850
11138919	11140527	900
11140527	11150629	850
11150629	11152237	800
11152237	11161041	850
11161041	11219569	900
11219569	11232305	950
11232305	11306612	900
11306612	11310927	950
11310927	11312126	900
11312126	11317672	950
11317672	11333503	900
11333503	11343752	950
11343752	11344243	900
11344243	11387520	950
11387520	11430434	900
11430434	11437770	950
11437770	11438094	900
11438094	11438715	950
11438715	11438855	900
11438855	11450273	950
11450273	11450365	900
11450365	11450502	950
11450502	11450510	900
11450510	11462929	950
11462929	11466708	900
11466708	11468527	950
11468527	11469567	900
11469567	11540930	950
11540930	11545698	900
11545698	11632283	950
11632283	11633276	900
11633276	11654943	950
11654943	11655960	900
11655960	11777696	950
11777696	11781279	900
11781279	11810775	950
11810775	11869159	900
11869159	11950159	950
11950159	11954960	900
11954960	12006770	950
12006770	12012751	900
12012751	12165332	950
12165332	12255459	900
12255459	13293431	950
13293431	13303261	900
13303261	13321607	950
13321607	13338389	900
13338389	13370377	950
13370377	13372885	900
13372885	13409755	950
13409755	13413211	900
13413211	13433944	950
