0	15963028	950
136731	176269	900
176269	197794	950
197794	225829	900
225829	229836	850
229836	237933	900
237933	253076	950
253076	253240	900
253240	253681	950
253681	260731	900
260731	300593	950
300593	301130	900
301130	305275	950
305275	319738	900
319738	340315	850
340315	354516	800
354516	365731	750
365731	371473	700
371473	386809	750
386809	396869	800
396869	402866	750
402866	451082	700
451082	478108	750
478108	482191	800
482191	492466	850
492466	515169	900
515169	523201	950
523201	546130	900
546130	576409	950
576409	577833	900
577833	689290	950
689290	701291	900
701291	761788	950
761788	773674	900
773674	774675	850
774675	806103	900
806103	810044	850
810044	826648	900
826648	906244	950
906244	906700	900
906700	964650	950
964650	966158	900
966158	973790	950
973790	993215	900
993215	1046032	850
1046032	1076767	800
1076767	1080200	850
1080200	1103383	800
1103383	1110279	850
1110279	1158302	900
1158302	1196424	850
1196424	1211365	900
1211365	1213972	850
1213972	1222921	800
1222921	1226765	750
1226765	1240001	800
1240001	1293581	850
1293581	1312506	800
1312506	1357131	850
1357131	1381197	800
1381197	1385956	750
1385956	1391643	800
1391643	1403123	850
1403123	1547968	900
1547968	1774023	950
1774023	1795673	900
1795673	1802695	950
1802695	1807252	900
1807252	1812602	950
1812602	1812842	900
1812842	1817734	950
1817734	1818397	900
1818397	1819400	950
1819400	1819845	900
1819845	1823408	950
1823408	1839073	900
1839073	1841555	850
1841555	1850248	900
1850248	1851450	850
1851450	1862955	900
1862955	1893957	850
1893957	1894321	800
1894321	1895471	850
1895471	1896458	800
1896458	1897722	850
1897722	1898118	800
1898118	1899046	850
1899046	1907442	800
1907442	1909500	750
1909500	1913462	800
1913462	1921434	850
1921434	1922546	800
1922546	1934245	850
1934245	1934986	800
1934986	2014346	850
2014346	2015719	800
2015719	2016268	850
2016268	2017266	800
2017266	2023195	850
2023195	2052206	800
2052206	2063470	750
2063470	2084400	800
2084400	2091402	850
2091402	2147297	900
2147297	2152613	950
2152613	2160793	900
2160793	2165732	950
2165732	2166402	900
2166402	2178417	950
2178417	2209861	900
2209861	2248847	850
2248847	2321004	900
2321004	2331589	850
2331589	2385871	800
2385871	2391301	750
2391301	2393120	700
2393120	2401971	750
2401971	2416017	800
2416017	2432899	850
2432899	2449318	900
2449318	2520845	850
2520845	2525408	800
2525408	2540138	750
2540138	2579331	700
2579331	2582267	650
2582267	2589608	600
2589608	2593770	650
2593770	2600997	700
2600997	2605649	750
2605649	2609168	800
2609168	2630911	850
2630911	2657931	800
2657931	2666937	850
2666937	2710060	800
2710060	2717148	750
2717148	2722340	700
2722340	2726950	650
2726950	2749434	700
2749434	2753785	650
2753785	2756254	600
2756254	2759423	550
2759423	2779939	500
2779939	2789395	450
2789395	2794875	400
2794875	2835875	450
2835875	2871597	500
2871597	2898627	450
2898627	2921337	500
2921337	2924840	450
2924840	2927921	500
2927921	2955340	450
2955340	2961847	500
2961847	2970759	550
2970759	2977116	600
2977116	2982465	650
2982465	2987934	700
2987934	2990309	750
2990309	2994950	800
2994950	3029914	850
3029914	3033558	800
3033558	3035350	750
3035350	3037605	700
3037605	3047267	650
3047267	3067105	600
3067105	3074863	550
3074863	3078358	500
3078358	3086571	550
3086571	3093597	600
3093597	3096263	650
3096263	3102410	700
