61554	64090	+
67051	67119	-
96978	103632	-
103828	107669	+
108057	122629	-
127017	188697	+
202853	204504	+
215972	216767	+
222845	223709	+
226649	227521	+
230332	231178	+
238969	279449	-
284544	325943	+
330605	333003	+
333117	337209	+
337439	402676	-
417383	420569	-
420775	431950	-
432240	442960	+
446754	450754	+
451857	462487	+
475667	572481	+
576846	577407	-
577855	604636	+
610421	615529	+
616994	619495	+
619967	634136	+
639356	679273	+
681011	684116	+
684426	686366	-
691848	698474	+
699362	717829	+
718082	724174	+
725665	728268	+
730110	734439	+
734701	740400	-
742499	755825	-
765172	767480	+
771141	776473	+
776935	779715	+
779768	790997	-
810764	818865	+
820182	820277	+
834973	838383	-
838621	850733	+
855442	863861	+
903634	1031318	-
1031807	1036979	+
1114081	1131454	-
1138225	1146244	-
1203240	1275254	+
1278335	1280185	-
1290677	1292555	+
1306272	1308494	+
1359153	1377019	+
1383605	1401873	+
1401899	1429684	+
1448305	1464721	-
1469744	1470801	-
1484388	1494490	-
1494933	1525085	-
1535939	1538468	-
1543351	1662109	+
1664640	1727909	+
1728277	1752073	+
1756220	1820318	+
1820320	1821710	-
1821895	1823140	-
1823228	1826239	+
1826712	1832581	-
1832923	1839192	+
1840413	1844909	-
1859103	1877195	-
1877224	1922179	+
1928285	1934232	-
1961464	1968324	-
1988233	1993294	-
1994579	2004679	-
2009516	2011976	+
2012061	2014827	-
2014996	2015505	+
2016874	2018976	+
2022063	2028751	+
2028917	2031550	-
2034149	2037750	+
2039945	2044276	+
2047652	2059822	-
2069520	2070756	+
2076868	2089027	+
2089815	2097867	-
2097989	2185899	+
2185977	2186130	-
2198650	2204141	+
2205023	2205106	-
2205798	2246465	+
2255177	2261069	+
2261602	2264822	-
2273488	2285743	+
2286467	2288712	+
2289872	2301602	-
2303116	2318413	-
2320713	2320773	+
2321747	2321841	+
2324620	2324692	+
2325878	2390747	-
2390922	2476700	+
2479394	2508859	+
2510114	2514964	+
2521499	2524146	+
2525146	2555734	+
2563726	2570224	+
2570362	2581409	+
2581922	2582006	-
2587964	2653191	+
2653384	2680495	+
2688982	2696130	+
2708389	2723440	-
2732494	2759031	+
2762422	2770552	-
2787076	2821413	-
2821414	2827297	-
2833953	2836708	-
2848485	2855133	+
2867163	2871723	+
2880172	2882285	+
2889573	2892752	-
2902727	2908171	-
2933195	2949383	+
2961979	2990158	+
3014216	3018384	+
3019245	3030540	+
3039054	3044510	+
3048955	3050814	+
3062456	3064506	+
3064712	3068188	-
3070312	3072383	+
3072620	3077756	-
3077867	3089133	-
3096681	3110724	+
3115312	3119668	+
3138890	3149318	-
3160460	3170518	-
3175529	3184883	-
3185056	3192805	+
3254246	3255185	+
3265561	3266546	+
3272324	3285186	-
3292027	3306627	-
3313767	3317566	+
3333486	3341459	+
3348807	3368576	-
3405888	3406924	+
3421052	3422283	-
3432080	3451065	-
3451189	3455043	+
3486109	3493490	-
3493667	3536963	+
3543483	3545421	-
3550944	3627405	+
3631183	3661585	-
3702939	3767598	+
3775055	3930121	-
3997625	4000445	-
4012649	4166186	-
4239374	4292081	-
4295825	4303790	-
4307186	4323001	-
4374648	4378341	-
4382224	4389598	+
4390251	4466962	-
4475805	4506775	+
4511694	4560348	-
4560676	4588471	-
4606490	4650318	+
4658883	4664927	-
4674824	4740975	+
4743693	4745860	+
4746510	4799397	-
4800814	4817166	-
4827614	4846492	-
4846962	4852951	-
4853203	4897303	-
4897631	4932402	+
4932507	4987136	-
5008317	5069156	+
5074844	5092972	-
5094122	5116146	-
5121809	5147821	+
5651169	5666251	-
5682467	5682567	+
6069131	7763340	+
8576550	8602209	-
8619501	8620007	-
8715526	8740079	+
8768443	8878432	+
8889036	8891505	-
8891669	8943194	+
8946798	8955667	-
8985950	9030586	-
9185536	9213555	+
9328773	9328803	+
9658226	9658248	-
9847261	10276611	-
10479911	10577495	+
10622278	10674539	-
10721360	10788802	-
10837642	10912621	+
10971054	11018840	+
11022747	11036257	-
11038344	11276046	+
11348273	11350039	-
11361713	11363160	-
11367055	11367452	-
11369492	11370337	-
11374692	11375192	-
11439310	11445617	+
11559115	11567030	+
11641577	11681322	-
11762288	11836648	+
11844441	11891114	-
11913691	11922689	-
11928054	11945442	-
11961984	12010519	-
12058963	12061925	+
12070590	12668146	+
12753655	12897744	-
12995476	13334273	+
14014013	14046205	+
14103132	14109875	-
14112736	14114934	-
14165195	14360630	+
14397823	14397906	+
14403141	14403228	+
14529556	14724128	-
14726667	14763093	+
14766404	14788526	-
14805545	14820185	+
14844669	14859305	+
14916288	14918559	-
14927642	14990014	+
14995364	14995448	+
15005076	15005170	+
15019606	15021140	-
15024676	15024736	+
15031299	15045931	+
15068591	15149936	+
15153878	15188192	-
15188267	15230816	+
15248706	15248859	-
15457480	15472151	-
15489610	15503543	+
15528324	15682116	+
15688225	15737023	-
15737123	15950887	+
15959576	15982447	-
16043433	16236930	+
16243421	16317328	-
16326388	16388668	+
16394015	16394099	+
16403731	16403825	+
16411465	16444465	+
16462732	16462799	+
16473101	16487829	+
17196180	17564738	-
18411775	18426519	-
18436589	18438123	+
18473207	18473267	-
18496034	18496128	-
18505750	18505834	-
18511181	18573434	-
18582569	18609607	+
18794276	18801656	-
18802990	18812857	-
18816174	18937726	-
18995255	19078805	+
19078916	19091417	+
19125253	19132952	+
19179637	19278554	+
19297104	19322269	+
19422056	19510434	+
19513014	19533450	-
19535178	19564728	+
19566736	19712485	+
19717673	19868859	-
19870292	19896151	-
20043042	20085100	-
20321810	20338835	-
20344372	20364200	-
20370491	20416033	-
20420855	20452281	+
20462858	20498991	+
20548082	20587695	-
20634558	20702578	-
20744988	20753199	-
20775311	20860990	+
20869395	20936328	-
20944475	21191937	-
21208772	21225831	-
21245015	21263750	+
21269838	21329912	-
21360683	21397254	+
21413454	21436658	-
21443344	21445776	-
21458003	21513602	-
21529229	21531765	-
21601018	21668794	-
21689834	21772050	+
21807950	21830495	-
21964608	21994668	+
21995185	22012431	-
22019455	22095972	+
22103858	22168287	+
22217591	22300066	+
22308695	22346424	+
22357256	22385938	-
22430866	22503541	-
22524843	22547841	+
22557018	22588186	+
22729602	22803363	-
22825859	22927659	+
23072727	23160591	-
23194039	23228200	+
23313590	23392620	+
23399813	23464512	-
23474862	23521815	-
23533333	23568696	-
23568861	23585710	+
23592334	23607639	-
23614482	23652678	-
23652686	23685068	+
23690200	23724821	+
23765947	23770272	+
23847299	24231932	+
24266873	24373737	+
24550907	24584183	+
24672742	24682383	-
24741048	24837547	+
24857183	24922949	+
24930704	25026699	-
25043061	25044098	+
25111884	25122876	-
25123046	25189551	+
25228284	25240253	+
25247321	25268855	-
25703346	26149009	+
27078218	27080487	+
27214806	27233089	+
27236314	27301789	-
27325229	27376099	+
27413482	27464714	+
27471933	27561251	-
27561467	27791692	+
27798849	27899478	-
28109297	28223239	-
28303839	28335170	+
28353838	28374181	-
28390899	28415209	-
28477973	28503623	-
28505969	28510291	+
28510682	28518155	-
28548661	28550495	-
28565248	28603111	+
28603263	28608391	-
28616907	28620649	-
28699878	28747053	+
28763755	28784144	+
28834368	28848558	+
28853731	28857729	-
28875077	28885534	+
28889808	28936532	+
28943259	28950668	+
28962317	28977767	+
28986095	28995869	+
28996146	29002104	+
29086162	29128038	+
29313607	29376380	+
29460665	29461236	+
29464913	29478899	-
29538928	29577540	-
29624423	29625038	-
29674270	29681823	+
29690440	29709314	+
29753785	29757340	-
29789560	29792969	+
29802033	29816706	+
29817416	29822504	+
29823408	29827202	+
29827527	29859360	+
29869676	29874609	-
29875003	29879374	+
29882479	29910585	-
29912146	29917377	+
29917656	29937553	-
29973350	29984373	+
29985187	29999726	+
30003641	30007417	-
30007530	30022742	+
30034654	30042186	+
30064410	30081741	+
30087383	30096695	+
30097114	30103205	-
30103634	30107537	-
30116130	30124878	-
30125425	30134630	-
30194730	30200575	+
30204255	30218248	-
30234349	30256932	-
30278913	30317244	-
30362086	30366255	-
30368421	30381522	-
30386122	30389310	+
30389453	30411429	-
30418734	30429916	+
30435018	30441373	-
30454945	30457296	-
30483982	30534506	+
30535321	30537910	-
30542778	30546194	-
30565084	30569642	-
30581018	30583728	-
30591993	30597092	-
30613878	30621149	-
30662240	30667734	+
30675777	30682131	+
30709024	30709810	-
30710461	30751450	+
30751511	30756517	+
30759619	30787628	+
30789769	30798523	-
30845361	30906539	-
30907927	30914881	+
30930639	30960104	-
30960404	30966259	+
30968614	30995981	+
30996518	31000473	+
31000576	31021829	-
31044415	31051488	+
31072163	31085641	-
31085742	31100130	+
31102174	31106276	-
31119614	31124112	+
31128984	31142714	+
31142753	31147151	-
31150246	31161415	-
31191430	31206192	+
31212806	31214773	-
31225341	31236510	+
31271287	31344213	+
31366454	31394318	+
31404632	31437826	+
31439051	31439749	-
31446884	31454348	-
31469593	31478488	+
31483475	31489281	+
31494438	31519740	+
31539202	31540124	+
31579087	31580845	-
31711933	31718745	+
31724549	31772886	+
31885078	31928629	+
32181363	32199434	-
32264644	32267249	+
32300867	32301302	-
32684848	32687450	-
32888796	32896463	-
33205582	33208179	+
33262117	33264719	+
33298267	33298702	-
33463506	33563243	-
33961051	33962503	-
34403801	34404762	-
34597786	34626084	+
34711784	34714967	-
34739458	34740840	-
34980922	34990995	+
46503248	46603009	-
46614467	46655311	-
46693588	46723144	-
46723557	46732306	+
46736193	46782221	-
46835958	46865074	-
46918307	46965201	+
46989273	47007625	-
47115430	47177936	-
47177978	47495015	+
47495209	47735434	+
47883224	47942342	-
48116883	48180681	-
48200821	48269088	-
48274602	48420559	+
48572636	48644120	-
49311828	49315742	-
49407807	49433319	+
49524514	49856649	-
50059116	50070999	+
50099880	50139375	+
50186828	50269219	+
50300450	50352045	+
50352928	50402845	-
50582240	50674771	+
50700210	50715264	-
