140263	148159	-
181465	205484	-
292056	351355	+
391738	411443	+
485137	693141	-
868497	876613	+
961240	1101567	-
1312674	1314993	+
1390068	1395832	+
1605765	1607591	+
1610680	1614129	+
1624034	2245868	-
2245986	2413825	+
2622971	2635298	-
2663862	2751154	-
2765665	2785979	+
2832565	2842283	-
2854264	2854341	-
2854890	2876744	-
2884221	2903546	+
2948392	2972399	-
2988200	2991405	+
3000049	3020110	+
3020389	3025005	-
3077057	3115421	+
3118925	3153432	+
3153901	3157783	-
3183051	3196001	-
3224494	3227968	-
3259161	3268300	+
3269206	3456793	-
3722835	3752246	-
3849631	3851551	+
4021568	4065217	+
4068592	4135831	-
4136305	4157619	+
4186553	4190263	-
4610798	4612153	+
4706392	4955778	+
4995279	5261183	-
5261583	5771816	+
5998232	6004277	-
6144310	6320924	-
6346697	6655216	-
7107829	7252213	+
7281375	7313547	-
7326886	7389942	-
7390061	7418270	+
7541869	7586946	+
7590431	7612200	+
7727010	8102828	+
8413299	8435800	-
8435855	8785678	+
10396915	10419797	-
10428017	10435055	-
10439949	10440027	+
10521567	10629601	+
10671650	10694839	-
10695187	10709970	+
10723147	10731362	+
10747991	10757214	+
10762955	10838788	-
10873455	10882098	-
10887063	10974541	+
10980992	11079377	-
11094265	11138969	+
11183530	11232915	-
11538459	11583757	+
11713887	11779280	-
11990575	12001477	-
12012723	12165232	+
12290528	12297427	+
12392558	12392586	-
12717036	13295818	+
13305183	13328815	-
13363586	13486415	-
13574760	13615390	+
13615558	13621127	+
13621729	13711796	-
13786780	13814792	-
13924676	13980240	+
14117486	14137148	+
14280357	14285685	-
15246205	15522273	+
15523031	15663289	-
16129316	16148478	+
16238810	16295780	+
16299342	16761721	-
17102488	17131603	+
17281808	17294099	+
17393735	17558023	+
17600517	17611950	+
17615265	17707065	-
17759413	17987854	-
18120717	18122851	-
18128544	18155396	-
18155618	18224084	+
18224399	18264799	-
18387580	18469105	+
18572014	18572111	+
19068773	19180711	-
19837600	19842431	+
20099915	20212695	-
20402136	20493945	+
20534687	21232634	+
21486291	21512123	-
21593971	21598849	+
21666674	22194616	+
22287472	22297730	-
22569677	22570750	+
24126413	24147757	+
24171982	24358512	-
24403135	24489850	+
24495196	24537435	+
24544331	24646249	-
24650204	24667115	-
24667262	24719403	+
24775158	24786325	+
24797548	24799124	-
24804508	24936280	-
25081294	25138620	-
25245145	25261635	-
25279655	25620758	+
25652428	25702008	+
25726290	25726790	-
25727136	25727573	+
25732660	25733089	+
25754926	25781403	+
25783125	25832287	-
25845327	25874471	-
25912983	25926107	-
25962916	25987557	+
26017259	26018040	-
26020717	26021186	+
26021906	26022278	+
26027123	26027480	-
26031816	26032288	-
26033319	26033796	-
26043454	26043885	-
