11986	12340	+
12725	12834	+
13333	14940	+
15080	15149	-
15908	16061	-
16717	16876	-
16964	17166	-
17343	17479	-
17718	17855	-
18027	18174	-
18380	18492	-
24850	25004	-
29601	29739	-
34393	34957	-
35059	35264	-
35503	35864	-
72689	72816	+
74148	74205	+
74881	75294	+
79344	79537	+
88741	88826	+
116230	118417	-
121037	121573	-
121960	122090	-
123216	123282	-
123385	123454	-
134978	135030	-
146101	146158	-
152033	152078	-
154708	154795	-
156480	156527	-
162431	162469	-
163977	164037	-
172080	172172	-
173269	173366	-
175697	175784	-
177722	177820	-
178815	179075	-
213107	215893	-
271626	271729	+
273047	273100	+
286460	286636	+
289509	289581	+
304580	304704	+
311953	312166	+
317042	317128	+
325670	325737	+
328021	328171	+
332397	332478	+
334224	334384	+
336581	336718	+
339005	339099	+
340158	340321	+
368017	368135	+
370229	370300	+
371427	371566	+
372184	372286	+
376209	376305	+
376976	377211	+
379770	379935	+
382512	382685	+
386330	386426	+
390470	390566	+
396784	396934	+
399145	399259	+
404917	405073	+
406929	407069	+
414781	414951	+
418067	418207	+
420400	420583	+
420948	421078	+
422047	422135	+
426884	426981	+
428361	428496	+
429701	429854	+
432165	432324	+
433874	433975	+
434782	434975	+
439244	439388	+
441285	441417	+
441874	442009	+
443426	443516	+
446369	446606	+
449783	449927	+
452010	452117	+
463516	463687	+
464158	465259	+
470293	470374	+
470555	470682	+
473193	473273	+
504694	504754	+
539515	539633	+
540507	540667	+
549106	549721	+
676889	677009	+
706805	707247	+
710803	713464	+
730050	730248	+
731157	731266	+
732377	732617	+
734747	734835	+
738284	738504	+
740791	740934	+
742204	742405	+
744490	744589	+
745172	746106	+
841689	842192	+
846959	847143	+
893911	894195	+
916762	916907	+
967984	969090	+
976967	977455	+
990040	991732	+
1048142	1048640	+
1050345	1050775	+
1051569	1052138	+
1053721	1053824	+
1055721	1057554	+
2015218	2015404	+
2021944	2022117	+
2028986	2029247	+
2032951	2033081	+
2039465	2039900	+
2047228	2047484	+
2054596	2054723	+
2056671	2056845	+
2058290	2058464	+
2060815	2060986	+
2070417	2070471	+
2073211	2073342	+
2073565	2073623	+
2076228	2076329	+
2077628	2077776	+
2081831	2081995	+
2083346	2083413	+
2084085	2084196	+
