9825831	9826011	+
9826202	9826263	+
9907188	9968594	-
10906186	10990943	-
11020841	11098937	-
14410486	14490571	+
14778704	14778781	-
14918353	14930781	+
14982497	15013906	+
15096509	15096595	+
15215453	15220685	-
15316095	15352765	-
15481134	15579254	-
15588465	15600693	+
15646119	15673692	+
15743436	15755509	-
15857548	16015428	-
16333555	16437126	-
17102343	17252390	+
17442841	17982094	+
18811207	18821503	+
18885223	18942429	+
18965967	18985268	-
19149720	19191703	-
19207988	19257925	-
19289656	19639687	+
19641432	19775970	-
19933582	20132130	-
22114907	22175426	-
22370632	22912517	+
23095612	23109639	-
23119304	23169735	+
23381476	23470778	-
23470935	23488847	+
24733425	24757156	-
25676862	25693690	-
26212863	26430056	+
26758132	26804013	-
26934456	26947480	+
26955086	26955536	-
26957967	26979801	-
27011593	27089874	+
27096790	27144771	-
27252860	27543138	-
27838527	27945581	-
28208605	28217728	-
28290230	28339439	-
28659821	29283529	-
29385681	29395528	+
29420732	29600986	+
29911639	29912677	+
30244512	30257695	-
30300465	30365277	-
30378079	30391685	-
30396937	30426807	+
30428642	30446118	-
30449791	30548210	+
30565814	30660526	+
30671219	30734217	+
30744820	30746300	+
30909253	31312282	-
31538240	31538971	-
31581468	31584101	-
31586323	31588469	-
31653626	31655276	-
31661462	31661832	-
31691449	31692607	-
31709330	31710012	-
31720716	31720924	-
31743708	31744557	-
31747611	31747696	-
31768391	31769138	+
31797710	31798230	-
31802593	31803076	+
31812645	31813098	+
31852363	31852636	-
31859508	31859667	-
31863781	31864275	-
31869173	31869428	-
31874189	31874408	-
31913853	31914181	-
31933416	31933608	-
31962423	31962716	-
31964758	31965374	+
31971004	31971193	-
31973439	31973586	+
31986004	31986223	-
31988773	31988944	+
31992945	31993169	+
32007582	32007780	+
32015182	32015455	+
32090842	32091095	-
32119268	32119520	-
32127456	32127696	-
32185014	32185570	-
32201357	32202051	-
32252963	32253874	-
32410477	32410795	-
32490735	32931290	-
33031934	33041243	+
33043312	33104431	-
33245627	33376377	+
33452793	33458608	-
33640529	33651376	-
33664123	33765312	+
33765441	33766266	+
33784744	33887710	+
33947150	33957845	-
33973983	33984913	-
34001068	34100351	-
34100424	34144169	+
34144410	34186053	+
34398215	34401503	+
34430134	34437385	+
34442449	34444728	+
34484009	34496006	-
34537775	34542541	-
34602199	34635062	+
34637936	34638565	-
34638664	34669539	+
34697213	34732128	+
34775201	34852316	+
34860361	34864030	-
34876237	34915195	-
34915343	34949820	+
34949858	34961014	-
34961647	35014160	-
35014783	35261609	+
35275756	35288158	-
35303515	35343487	+
35445822	35478561	+
35552977	35555546	+
35736322	35743440	+
35747748	35761452	+
35772409	35773370	-
35818985	35883637	-
35888739	35897765	-
36041687	36090519	+
36096104	36109479	-
36118121	36120664	+
36160097	36421595	-
36744804	36953062	-
37093012	37093106	+
37326976	37376965	-
37377617	37380593	+
37406838	37433116	-
37441939	37498938	-
37504064	37528606	-
37536838	37666572	+
37692486	37748944	+
37757688	37789125	+
37832919	37852388	-
38071432	38118219	+
38123188	38353264	-
38378862	38391958	+
38437663	38445458	-
38445570	38575408	+
38580803	38594037	+
38595725	38639833	-
38739858	38887679	+
38996784	39288741	-
39426312	39493454	-
39493544	39528605	+
39578249	39580738	+
39601836	39673746	+
39698280	39717998	-
39739182	40033704	-
40110878	40145401	-
40177230	40196878	+
40229462	40230786	+
40249214	40310353	-
40346354	40349700	-
40547371	40555440	-
40557403	40685712	-
40685832	40686841	+
40687632	40695144	+
40714240	40721047	-
40752212	40769815	+
40777769	40816128	-
40817796	40887433	+
40969074	40984749	-
40984866	41034816	+
41117333	41174023	+
41239346	41301322	+
41384342	42219039	-
42513426	42519991	-
42539483	42539556	+
42539727	42654461	+
42688660	42729654	+
42733949	42780869	+
42792484	42831141	+
42836477	42880085	-
43099461	43117496	+
43131679	43135935	-
43136595	43137742	+
43159528	43187249	-
43218384	43299591	-
43305218	43373999	-
43406939	43445029	-
43483067	43563105	+
43619798	43717354	+
43731776	43735706	-
43766466	43771208	-
43782390	43786644	-
43791995	43816955	-
43823970	43867790	+
43892596	43916464	-
43919741	44001550	+
44073861	44195618	+
44263189	44299699	-
44313377	44329773	+
44394619	44454041	+
44473300	44496472	-
44513065	44527688	-
44589117	44592920	+
44742088	44751919	-
44834397	44847002	-
44869903	44873771	+
44881973	44898103	-
44949071	45079374	-
45079431	45115960	+
45138977	45182188	+
45193545	45196256	-
45209417	45223983	+
45225638	45232448	-
45285115	45407475	+
45432205	45526432	+
45527207	45551063	+
45553493	45565605	+
45642877	45660887	-
45666221	45682099	-
45705720	45718102	+
45719916	45747264	+
45748826	45758221	-
45773483	45862964	+
45870868	45875167	-
45875392	45878739	+
45917774	46131495	-
46188494	46221751	-
46222155	46224631	+
46225531	46238044	-
46269499	46293818	-
46305867	46349595	-
46353198	46359828	-
46359954	46396888	+
46409778	46414001	-
46419121	46424642	-
46490869	46493126	-
46494492	46646478	+
46683842	46707811	-
46707966	46717269	+
46758504	46761905	-
46825096	46933634	+
46934628	46962385	-
47247754	47256333	-
47269874	47362368	+
47392883	47394867	+
47401662	47424963	+
47518032	47549719	+
47556175	47575481	-
47581061	47604373	-
47608359	47648738	-
47649144	47705308	+
47706266	47712111	+
47720343	47743771	-
47744035	47865682	+
47878861	47970023	+
48018530	48025035	-
48055506	48081190	+
