65430	66175	+
238278	451097	+
633787	887698	+
1134341	1445292	+
2140549	3102829	+
3108007	3152058	-
3168599	3190706	+
3191316	3221401	-
3841120	3889387	+
4344987	4358949	+
4402828	4508966	-
4532000	4534847	-
4535031	4889524	+
4938492	5026865	-
5163929	5222601	+
5229358	5261650	+
5291861	5291940	-
6674044	6847136	-
6902801	7783218	+
7994491	8057994	-
8262833	8543344	-
8543492	8609811	+
8613467	8616354	+
8661085	8686484	-
8775485	8788451	+
8792094	8811300	-
8918879	9005159	-
9022275	9291369	-
9404716	9428475	+
9430536	9439174	-
9439383	9519838	+
9540044	9595486	-
9691116	9744078	+
9745509	9771592	+
9773433	9789699	+
9791627	9811668	+
9821647	9878040	-
9879532	9885702	-
9908393	9920740	-
9932270	9936031	+
9944295	9958084	+
9958757	9975305	+
9975523	9987097	+
9987225	9996471	-
10005635	10028522	-
10028576	10052779	+
10059236	10067820	-
10068112	10149915	+
10157332	10168874	+
10183318	10195354	+
10206562	10285427	+
10290176	10335133	+
10342612	10362872	-
10365706	10547268	-
10667700	10668492	-
10801168	10805877	-
10857916	10980146	+
11034419	11080935	+
11178778	11304939	+
11314009	11762242	+
11831915	11888393	-
12045833	12233532	+
12329348	12475855	+
12525930	12574820	+
12581279	12586963	-
12598512	12705700	+
12775028	12800808	-
12838170	12876313	+
12876443	12883081	-
12938541	13009198	-
13357729	13461819	-
13518487	13521553	-
13521714	13547924	+
13590624	13679922	+
13692220	13788132	+
13860081	13921618	-
13974552	13978444	+
13978806	14107481	+
14153576	14166371	-
14166439	14185180	+
14186647	14220172	-
14220227	14239869	+
14389950	14394068	-
14444075	14581850	+
14693252	14714166	+
14716605	14814543	+
14860468	14976072	+
14984285	14989012	-
14989090	15106816	+
15111579	15140655	-
15206868	15247466	-
15247732	15294423	+
15295690	15382901	+
15451266	15469054	-
15469063	15484120	+
15491639	15563258	-
15602210	15687328	-
15708743	15839691	-
15915277	15915356	+
16216183	16271253	+
16298567	16306496	-
16306666	16347594	+
16357351	16555222	-
16577824	16582880	+
16628300	16646297	-
16926451	17132098	+
17198653	17741512	-
18004063	18310410	+
18389132	18466829	-
18486728	18571606	+
19190016	19577135	+
19920965	19975706	-
19988571	20053765	+
20081523	20195896	+
20202084	20227919	-
20383959	20392420	+
21447217	21448177	+
21462489	21792816	-
21998630	22021320	+
23244783	23648882	+
23845514	23933131	-
23933571	23962347	-
23986750	24022109	+
24141464	24144738	-
24158644	24541502	-
24562852	24562926	-
25215822	25705863	+
25706363	25706430	-
25760434	25824989	-
25831562	25836025	+
25900022	25915186	-
26664299	26752265	+
27257096	27410912	-
27414211	27525911	-
27757439	27764206	-
28283123	28361263	+
28363843	28390618	-
28431986	28566632	+
28616768	28799828	+
29305684	29322430	-
29322802	30051886	+
30647993	30735633	+
30767691	30936153	-
31573992	31679114	+
31702316	32033228	-
32148002	32210207	+
32280170	32411813	+
32433162	32496333	+
32522803	32544403	-
32567462	32612366	-
32726636	32815367	+
32859509	32933771	+
32993065	32996403	+
33038099	33138314	-
33155449	33189265	+
33191536	33260707	-
33318933	33428757	+
33429828	33481870	-
33537738	33700933	-
33840062	33868756	+
34917288	35435515	-
35680665	35835988	+
36421978	36589498	+
36753912	36781352	-
36868307	36986548	-
37027356	37034795	-
37034840	37092337	+
37094116	37217851	-
37284681	37408370	+
37440967	37476988	+
37493812	37903271	+
37903668	38025960	+
38035077	38048676	+
38048986	38066278	-
38080695	38178733	+
38179968	38184512	+
38207025	38296979	+
38307297	38319806	+
38347444	38359859	+
38388250	38456467	+
38492517	38534633	-
38537762	38567796	+
38589552	38691163	-
38738836	38835501	-
38887259	38992052	-
39093506	39137881	+
39138089	39180394	-
39183341	39195102	-
39224705	39234085	-
39304984	39323226	-
39371196	39375171	+
39424814	39438819	+
39448203	39454032	+
39509063	39570988	+
39850404	40353915	+
40428646	40494799	+
40498782	40503863	+
40518603	40531728	+
40547529	40559712	+
40566368	40581285	+
41240941	41281939	+
41288089	42003660	-
42132745	42254118	+
42299317	42305439	-
42438574	42452065	-
42530790	42579065	+
42589458	42623520	-
42632297	42636490	+
42642146	42709072	+
42727010	42733938	+
42734154	42744319	-
42749873	42815126	-
42824399	42846027	-
42850963	42908775	+
42913683	42917633	-
42947401	42960825	+
42975735	42984283	-
43020758	43099207	+
43120720	43147575	-
43328003	43393454	+
43407817	43663560	-
43732374	43764217	+
44155703	44155802	+
44283377	44373590	+
44379610	44401294	+
44481261	44519162	-
44540461	44552132	-
44596666	44624956	+
44626455	44637557	+
44658619	44666289	-
44666510	44689963	+
44690232	44702283	+
44754134	44765323	+
44771097	44778575	+
44790235	44803173	-
44803208	44894748	+
44903379	44907154	+
44916097	44956088	+
44956752	45017674	-
45017740	45054158	+
45067758	45077563	+
45123765	45187914	-
45265955	45267814	-
45430074	45590328	+
45636322	45730374	+
45730753	45786900	+
45796940	45838035	-
45864809	45883650	-
45927995	45944667	+
45959390	46037316	-
46062290	46068979	-
46243199	46249832	-
46283871	46308197	+
46395234	46402413	+
46406150	46448550	-
46448720	46451014	+
46477495	46506632	-
46539484	46542439	+
46556877	46608040	-
46616044	46623952	+
46653924	46668033	+
46710484	46735194	-
46742822	46752413	+
46753605	46759373	-
46761072	46777921	-
46783580	46786245	-
46871893	46875585	-
46899356	46904973	-
46919235	46945289	+
46963219	47018257	-
47021172	47051194	+
47053031	47054957	+
47057897	47205467	-
47205859	47388306	+
47422490	47454931	+
47455183	47517445	-
47537129	47555199	-
47603727	47620359	-
47627377	47823405	-
47844398	47858462	+
47891044	47891119	+
47892179	48130769	-
48198667	48229801	-
48238053	48238106	+
48264836	48266981	+
48282595	48312479	+
48335588	48342848	-
48348335	48369831	-
48413708	48436190	+
48445260	48470872	-
48473579	48481529	-
48481685	48485537	+
48488113	48509044	+
48509196	48541682	-
48555116	48594227	-
48599150	48601201	-
48601505	48632593	-
48636431	48647098	-
48658274	48659189	-
48663155	48672926	-
48673895	48700348	-
48701200	48706603	+
48711271	48723366	-
48725435	48754711	-
48788092	48885270	-
48885369	48889415	+
48894355	48936426	-
48955220	49022971	-
49027340	49044581	+
49044636	49056041	+
49057580	49057667	-
49057907	49060926	+
49061761	49066875	-
49067141	49131504	-
49133364	49142562	-
49145478	49158371	-
49158546	49170599	-
49190291	49191834	-
49199967	49203785	-
49209017	49213919	+
49215068	49229291	-
49235860	49295537	+
49306029	49314508	-
49314576	49377536	-
49394608	49395791	-
49396578	49449526	-
49449638	49453909	+
49454210	49466757	-
49506135	49573051	+
49586738	49591799	-
49591921	49708982	+
49711434	49720934	+
49721379	49726196	-
49726949	49761407	+
49761727	49823973	-
49828166	49837254	-
49840686	49842463	+
49842637	49851391	-
49866027	49893992	-
49895421	49907369	-
49924435	49941306	-
49946301	49967445	-
49977476	50114685	+
50126340	50156397	+
50192847	50226508	+
50229042	50235129	+
50242678	50258411	+
50264119	50296786	+
50304072	50304803	-
50304989	50314602	+
50316517	50330026	+
50330258	50336899	-
50337319	50349812	-
50355220	50360281	-
50362339	50365669	-
50367216	50378367	-
50378536	50383156	-
50384918	50541028	-
50595455	50605223	-
50606908	50622421	+
50643884	50649262	-
50649292	50686728	+
50712510	50712594	+
50712671	51421629	+
51422667	51426828	+
51428698	51534018	+
51575595	51697612	+
51705190	51738339	+
51741080	51752625	+
51812576	51813203	-
51851618	51853651	+
51860898	51864874	+
51895644	51897440	+
51907611	51909783	+
51928891	51937386	-
51967441	51975957	-
51976360	51982883	+
51989329	51996908	+
52002525	52008646	-
52009041	52023218	+
52027643	52029958	-
52082936	52090461	-
52096109	52099128	-
52109248	52188706	-
52232098	52248343	+
52255095	52260179	-
52262625	52273183	-
52279808	52284615	+
52288437	52312659	-
52321835	52329272	+
52350334	52434513	+
52435019	52444121	-
52444576	52457657	+
52467267	52479043	-
52485106	52488057	-
52489523	52515926	+
52529355	52567793	+
52570620	52574586	+
52579367	52719866	-
52719935	52742197	+
52744795	52804965	-
52811601	52826084	+
52828783	52843025	+
52847005	52864717	-
52867130	52869235	-
52870771	52931597	-
52937582	53080089	-
53122500	53164470	-
53195222	53226733	+
53258722	53290130	-
53317444	53381654	-
53529075	53846492	+
53850323	53880420	-
53880576	53899827	+
53901093	53916229	-
53919225	53925989	-
54156692	55108584	+
55499742	55515426	-
55542335	56502391	-
56591183	56698074	+
56761445	56950499	-
56974067	56994880	+
57094468	57109460	+
57124009	57199403	-
57231943	57234280	-
57261764	57312980	+
57327726	57530071	-
57541980	57547768	+
57557089	57583215	-
57611180	57678816	-
57743173	57914894	+
57994126	58157982	+
58178352	58196730	-
58223258	58280461	+
58291971	58305920	+
58318616	58411854	+
58413356	58419579	-
58477822	58488087	+
58490862	58522929	-
58549838	58563491	-
58619669	58652561	-
58727736	59035715	-
59735035	61237133	-
61547242	62304622	+
62304647	62321888	+
62355346	62359190	-
62384020	62861064	-
