11873	29370	+
34610	36081	-
69090	70008	+
134772	140566	-
323891	328581	+
367658	368597	+
562759	564389	-
567704	567793	-
621095	622034	-
661138	665731	-
700244	714068	-
752750	755214	+
761585	762902	-
762970	794826	+
803450	812182	-
852197	855072	-
861120	894679	+
895966	901099	+
901876	910484	+
910578	917497	-
934341	935552	-
948846	949919	+
955502	991499	+
1007125	1009687	-
1017197	1051736	-
1072396	1079434	+
1102483	1102578	+
1103242	1103332	+
1104384	1104467	+
1109285	1133313	+
1138887	1142089	-
1146705	1149548	-
1152287	1167447	-
1167628	1170420	+
1177825	1182102	-
1189291	1209234	-
1215815	1227409	+
1227763	1243269	-
1243993	1260067	+
1260142	1264276	+
1266725	1269844	+
1270657	1284492	-
1288068	1297157	-
1309109	1310580	-
1321090	1334718	-
1334909	1342693	+
1353799	1356824	-
1361507	1363167	+
1365536	1369953	-
1370902	1378262	+
1385068	1405538	+
1407163	1431582	+
1447522	1470067	+
1470157	1475740	-
1477052	1510262	-
1533387	1535476	-
1550794	1565990	+
1567559	1570030	+
1570602	1655859	-
1656276	1677438	-
1682670	1710297	-
1716723	1822556	-
1846265	1848733	+
1849028	1850740	-
1884751	1935276	-
1950767	1962192	+
1981908	2144159	+
2160133	2241652	+
2252691	2323190	-
2323213	2344010	+
2407753	2436964	+
2439974	2458035	-
2460183	2461684	-
2481358	2497061	-
2497973	2515973	+
2517898	2564481	+
2572806	2706230	-
2938045	2939467	+
2976180	2984289	-
2985741	3355185	+
3371146	3397677	+
3404505	3528059	-
3541555	3546694	+
3547330	3566671	-
3569128	3663937	+
3668964	3688209	+
3689324	3692546	+
3696783	3713068	-
3728644	3773797	-
3773830	3801993	+
3805696	3816857	-
3816967	3832011	+
4000671	4012643	+
4472110	4484744	+
4715104	4837854	+
5624130	5624203	+
5922731	5922801	-
5922867	6161253	-
6161846	6240194	-
6245079	6259679	-
6264899	6265840	-
6266188	6296044	+
6296299	6299502	+
6304251	6305638	+
6307405	6321035	-
6324331	6419004	-
6475293	6479979	-
6484847	6521004	+
6521213	6550640	-
6581406	6614658	-
6615337	6639817	+
6640050	6649340	+
6650783	6662929	-
6673755	6684093	+
6684924	6693642	+
6694227	6761966	-
6784804	6790072	+
6845383	6948261	+
7831328	7841492	+
7844488	7905240	+
7907671	7913104	-
7975930	8003225	-
8021713	8045342	+
8071778	8086393	-
