20487996	20496811	+
20613649	20711433	-
20737093	20747114	-
20767673	20781026	+
20874796	20961480	-
21040700	21071981	-
21122020	21134625	-
21145766	21198633	+
21932513	21940739	-
22014419	22016878	-
22051852	22083141	-
22133180	22145802	-
22278030	22383815	+
22413461	22414395	+
22546564	22570831	+
22675147	22675241	-
22702284	22715728	-
22736245	22746002	+
22833394	22872783	+
22892648	23003603	+
23004683	23034427	-
23043278	23086436	-
23094330	23115254	-
23187728	23208357	-
23255241	23262743	+
23282264	23378259	-
23390721	23393943	+
23403865	23579357	-
23599894	23613471	+
23807208	23807278	-
23810453	23813166	+
23888695	23892993	-
23930553	23932450	-
24409925	24415053	-
24803303	24832926	+
24920540	24928593	+
25068793	25223729	+
25227140	25228937	+
25230006	25233379	+
25287120	25287187	+
25296622	25296719	+
25299355	25299452	+
25302005	25302102	+
25304683	25304781	+
25307478	25307575	+
25310171	25310269	+
25312933	25313030	+
25315577	25315674	+
25318252	25318349	+
25319259	25319363	+
25321074	25321168	+
25322196	25322290	+
25324203	25324297	+
25325287	25325381	+
25326432	25326526	+
25327913	25328007	+
25328733	25328827	+
25330530	25330624	+
25331672	25331766	+
25332807	25332901	+
25333949	25334043	+
25335068	25335162	+
25336931	25337025	+
25339182	25339276	+
25342808	25342902	+
25344644	25344742	+
25346720	25346814	+
25349787	25349880	+
25351666	25351751	+
25353414	25353499	+
25361691	25367623	+
25380788	25383200	+
25415869	25415951	+
25417781	25417863	+
25420073	25420155	+
25421978	25422060	+
25423884	25423966	+
25425643	25425725	+
25427531	25427613	+
25429452	25429534	+
25430777	25430859	+
25432682	25432763	+
25434560	25434642	+
25436562	25436644	+
25438467	25438549	+
25440067	25440148	+
25444594	25444676	+
25446469	25446551	+
25448373	25448455	+
25449503	25449585	+
25451408	25477615	+
25479393	25479475	+
25481231	25481313	+
25483132	25483214	+
25484984	25485066	+
25486892	25486974	+
25488760	25488842	+
25490624	25490706	+
25492491	25492573	+
25494344	25494426	+
25496005	25496087	+
25509673	25509726	+
25511737	25511808	+
25513663	25513696	+
25514929	25515005	+
25523489	25523556	+
25582395	25650653	-
25923859	26108349	-
26147506	26298267	+
26360959	26371518	+
26788693	26961912	-
27111865	27194357	+
27216428	27778373	+
28000020	28344458	-
28356182	28567298	-
28623783	28637171	+
28671636	28671730	+
28735897	28735991	-
28764756	28778143	-
28899587	28930410	+
28943840	28957567	-
28982728	29003508	+
29033388	29034538	+
29034979	29101720	+
29213839	29410516	+
29412454	29862927	-
29991570	30261002	-
30375157	30388904	+
30395934	30423948	+
30427989	30439395	+
30488238	30506743	+
30653442	30685864	-
30692764	30706463	-
30864757	30892911	+
30896232	30910029	+
30918878	30931013	+
30938317	31065209	+
31110238	31119986	+
31196054	31203991	+
31231143	31283807	-
31293263	31393929	-
31514970	31523050	-
31619082	31670102	+
31775328	31947542	-
32322685	32462384	+
32681785	32695493	-
32698800	32727250	-
32734114	32747835	-
32812048	32825942	-
32828959	32872810	+
32885656	32899511	+
32907344	32932150	+
32933869	32989298	+
33010204	33026870	+
33057744	33486934	-
33528676	33539756	-
33595857	33602860	-
33603162	34158304	+
34158427	34357287	-
34376223	34394053	-
34394273	34396591	+
34432874	34502297	-
34517197	34630265	+
34633916	34635362	-
34635515	34649938	+
34651088	34659395	-
34671269	34729667	-
34817483	34828222	-
35044641	35046782	-
35047284	35105124	+
35148551	35261995	-
35270541	35280497	-
35529526	35530264	+
35663169	36151202	-
36219056	36219124	+
36871803	37110707	+
37156643	37178734	-
37183221	37393500	-
38227456	38243623	+
38332593	38354541	+
38545051	38649450	+
38746327	38779911	+
38780301	38857007	-
38988798	38992239	+
39542884	39547048	+
39873279	39889668	+
39892231	40075039	-
40091222	40213093	-
40226324	40327797	+
40327890	40331389	-
40331511	40349201	+
40380090	40401085	-
40453209	40569688	+
40573644	40574787	-
40580097	40600174	-
40616256	40618916	+
40623652	40633168	-
40643233	40648634	+
40650433	40663256	+
40674921	40686489	+
40697685	40713512	+
40731919	40760441	+
40763159	40765357	+
40823539	40857256	-
40861491	40866893	+
40886446	40954881	+
40985952	40987303	-
40987326	41024356	+
41028085	41047458	-
41056284	41059911	+
41060066	41106767	-
41107642	41120907	-
41136245	41149853	+
41164411	41166487	-
41186627	41196173	+
41221530	41231258	+
41245635	41248717	+
41271078	41408444	-
41474930	41522955	-
41523436	41574083	+
41576200	41591795	+
41601465	41624819	-
41624891	41673248	+
41679546	41694658	-
41709301	41775761	+
41786055	41795757	+
41795839	41806085	-
41809374	41836475	-
41851219	41871536	+
41952609	42062141	+
42066631	42120053	+
42120282	42186275	+
42191638	42264755	-
42264960	42342901	+
42359880	42386752	-
42433331	42448839	-
42450898	42500524	-
42502649	42565782	-
42565855	42607031	+
42651697	42704515	+
42704634	42749765	-
42787503	42825259	+
42834719	42841002	-
42841010	42862190	+
42867856	43013196	+
43015759	43029417	-
43036541	43213007	-
43235097	43398286	-
43425721	43477341	+
43477465	43489375	+
43489425	43513323	-
43524792	43559055	-
43568478	43594453	-
43619973	43641615	-
43650369	43662258	-
43663256	43910998	+
43922759	43940261	-
43985083	43991420	+
44028145	44038496	-
44038589	44092295	+
44092618	44094769	+
44096732	44116951	-
44119111	44160617	+
44162958	44486644	-
44580908	44707959	+
44719578	44819429	+
44826702	44829121	-
44829265	44955876	+
44957929	44969086	-
45003684	45010357	+
45021185	45025049	+
45028559	45060027	+
45248899	45271421	+
45315301	45367287	+
45384851	45406359	-
45406522	45422059	+
45422191	45457776	+
45459411	45480165	-
45543778	45571420	-
45653321	45670980	-
45694518	45713616	+
45722726	45725647	+
45774679	45848928	-
45879416	45901909	+
45923345	45983492	+
47476402	48066420	+
48095580	48138433	-
48413168	48470558	+
48483866	48495951	+
48498497	48596275	+
48623620	48635570	+
48700502	48937985	-
49030134	49103343	-
49115933	49255641	-
49280834	49338760	-
49417470	49447854	-
49447955	49913118	+
49913225	49937333	+
50150434	50411419	-
50474392	50528589	+
50534145	50558162	-
50569388	50650503	-
50652525	50652607	+
50716573	50838902	+
50849355	50979012	-
50999736	51057910	-
51200868	51298097	+
51348798	51397473	-
51500253	51630795	-
51633712	51700209	+
51739920	51914967	-
51973549	52013223	+
52015260	52043650	-
52043757	52108558	+
52121824	52204331	+
52211159	52216317	-
52230221	52263998	-
52311410	52358462	+
52401821	52404972	-
52413122	52587995	-
52599479	52821247	-
52839431	52861213	-
52873517	52970831	-
53049159	53082209	-
53805937	53833049	-
54305100	54920806	+
55473511	55489231	-
55495163	55562484	-
55611132	55700708	+
55700722	55800432	+
55831084	55881050	-
55903738	56035177	-
56119116	56209329	-
56382730	56535483	-
56657621	56757335	+
56922373	57026284	-
57178367	57210697	-
57210832	57580714	+
57592562	57599967	+
57611335	57617237	+
57668702	57842925	+
57884101	58009755	+
58245621	58358121	-
58430407	58478110	+
58724174	58861073	+
58887402	59042177	-
59063392	59149734	+
59171243	59225852	-
59279864	59389618	+
59397283	59417244	+
59428167	59665071	-
59730371	59815751	+
59903981	59912210	+
59930260	59949737	-
59955061	59981642	-
60296420	60298142	+
60639349	60690185	-
60711807	60771359	-
60771376	60922838	+
60973767	60979448	+
62144589	62352664	-
62359175	62363116	+
62455736	62457482	-
62596856	62596933	-
62635227	62635337	+
62929370	62937380	-
62939509	63136829	+
63334837	63364113	+
63413998	63423670	+
63445538	63449741	-
63481727	63559973	+
63569748	63601325	+
63615729	63674309	-
63682428	63729735	+
63796709	63894620	+
63900816	64126147	-
64199234	64338521	-
64364757	64386207	-
64388082	64436433	+
64443915	64455354	+
64457715	64648442	-
64657210	64673709	-
64680002	64747502	+
64791618	64978266	+
64979772	64995480	-
65032094	65067770	-
65107828	65117867	-
65134081	65160201	+
65204100	65251041	+
65255361	65282284	-
65293849	65321977	-
65337707	65360388	+
65369153	65372276	+
65385341	65398697	-
65409716	65426174	-
65442783	65477563	-
65488336	65503840	-
65550436	65579018	-
65619464	65670378	-
65673824	65715410	-
65737997	65810035	-
65822826	65870693	+
65871095	65903627	-
65903742	66084631	+
66161796	66184329	+
66187633	66546075	-
66585632	66626236	+
66629007	66649054	-
66679210	66790146	+
66791652	66797193	-
66797420	66858317	+
66874527	66978136	+
66994673	67074337	+
67358194	67487533	+
67493012	67819641	-
67835020	68099455	+
68112041	68126174	+
68126645	68131217	-
68132276	68132383	-
68346571	68480404	+
68483042	68498448	-
68499329	68522080	-
68570140	68588203	+
68594041	68724492	-
68871307	69020144	+
69070874	69113261	-
69116302	69564544	+
69591293	69699976	+
69706584	69740766	+
69745158	69747884	+
69854058	69863779	+
70127572	70135306	+
70340129	70390256	-
70946892	70994620	-
71123862	71342436	-
71402582	71407839	-
71433787	72075722	+
72102887	72107270	+
72118360	72433311	-
72452146	72490136	-
72491369	72523727	-
72533521	72563628	-
72577067	72612287	-
72635777	72671129	-
72690667	72700708	+
72766666	72878896	+
72879557	72879654	+
72947037	72959738	+
72968122	72978490	-
72978519	73030817	+
73043707	73090540	-
73344824	73597547	+
73612199	73661605	-
73735498	73925753	+
73976621	74006859	+
74032140	74043816	-
74060426	74062143	+
74165926	74181556	+
74209808	74244478	-
74275558	74286963	-
74287013	74328735	+
74362197	74374891	-
74418713	74421619	-
74421714	74429143	+
74466086	74469212	+
74471807	74501371	-
74528629	74628482	+
74630102	74660081	-
74701629	74726001	-
74738317	74753529	-
74753605	74773633	+
74833547	74890472	+
74900712	74922542	+
74922898	74988386	-
75011882	75017877	-
75041183	75048941	+
75074424	75095539	+
75105193	75118099	+
75118950	75124136	+
75128456	75135552	-
75137196	75165670	-
75182351	75191798	+
75192327	75199462	-
75212616	75230495	-
75247442	75249775	-
75287875	75313836	+
75315895	75343067	+
75494220	75504510	+
75550898	75565796	+
75575181	75588148	+
75628336	75632618	+
75639330	75647592	+
75648132	75660968	-
75661719	75744087	-
75759461	75871632	-
75890423	75918446	-
75931425	75932664	-
75941347	75950968	+
75966662	76005189	-
76016318	76032418	+
76054555	76054656	-
76135626	76193388	+
76196199	76227608	+
76234327	76304785	-
76352298	76497304	+
76508628	76603810	-
76629146	76634816	+
76640526	77154285	-
77223961	77242601	+
77287464	77329671	+
77336359	77363570	-
77400497	77712446	-
77713242	77777945	+
77905365	78113242	-
78206558	78219188	-
78285574	78286567	-
78287326	78369994	-
78375874	78375901	+
78384926	78396393	+
78396947	78423877	-
78441718	78462884	+
78463186	78527049	-
78556486	78574538	+
78575577	78591940	-
78632665	78640572	+
78730517	78793798	+
78799905	78826012	+
78832746	78841563	+
78857861	78913637	+
78916635	78933587	-
79044378	79045734	+
79051544	79103773	-
79165122	79190081	+
79214091	79237420	-
79252288	79383215	-
79484048	79590581	-
79603403	79615189	+
79724857	79764642	+
80135888	80189339	-
80191181	80217196	-
80253231	80263643	-
80351909	80430735	+
80445232	80478924	+
80487820	80544603	-
80555409	80634147	-
80696691	80890277	+
80987651	81047962	+
81071683	81244003	+
81268094	81282205	-
81289757	81289814	-
81293294	81296345	+
81426643	81441516	+
81489218	81616524	+
81616673	81735417	+
82334118	82338484	-
82380934	82390034	+
82422560	82555104	-
82555151	82577267	+
82585620	82626915	+
82632349	83195272	-
83205500	83209208	-
83211950	83240573	-
83316520	83378660	+
83379222	83382745	-
83394649	83408532	-
83419315	83423789	+
83424116	83474822	-
83478379	83503613	+
83517728	83621476	-
83654954	83680393	+
83685180	83736167	-
83776323	83806111	+
83806803	83876770	-
83924654	83952209	-
84115979	84287493	+
84322837	84708593	+
84748938	84795353	+
84841241	84850985	+
84860599	84898920	+
84904524	84914120	+
84977216	84980581	+
85045805	85060078	+
85070426	85123412	-
85144248	85166947	+
85174690	85185694	+
85186011	85197521	-
85198359	85201802	-
85212767	85259691	-
85291817	85349663	+
85359910	85416713	+
85427891	85489027	+
85523743	85682376	+
85747906	85748518	-
85923846	86292589	+
86298171	86301956	-
86302558	86338189	-
86626575	86659948	-
86685241	87572283	+
88120159	88122917	+
88419987	88814297	-
89002708	89010633	-
89010683	89021861	+
89055713	89089912	-
89128801	89147834	-
89151337	89151428	+
89155055	89155165	+
89164526	89175512	+
89182038	89198879	+
89346673	89418585	+
89420518	89438770	-
89441913	89456663	-
89631380	89745591	+
89753097	89764922	-
89787193	89878026	+
89911247	89911337	+
89921272	89941718	+
90014639	90039844	-
90048160	90067265	-
90118817	90198682	+
90207599	90222648	-
