19312239	19314239	-
19408542	19446109	-
19479578	19500881	+
19582398	19586774	+
19717121	19717217	+
19747909	19755992	-
19756172	19761605	+
19836939	19919113	-
19919188	19920889	+
19997018	20012615	-
20207787	20247599	+
20248891	20357159	-
20397623	20437776	-
20532809	20665984	+
20712394	20735183	-
20761603	20767114	-
20796100	20806534	-
20977805	21100012	-
21141207	21265576	+
21277481	21297237	+
21303072	21348057	-
21351467	21476913	-
21512702	21523567	-
21547175	21635722	-
21714652	21723224	+
21727733	21753220	-
21808706	21809343	+
21872263	21918925	+
21946709	22033509	-
22066827	22178355	-
22245214	22278640	+
22446934	22452299	-
22784423	22850659	+
23471168	23472320	-
23755059	23899304	+
23902961	23949682	-
23993109	24003008	+
24043650	24061603	+
24144508	24250244	+
24304327	24471145	-
24481422	24523454	-
24553764	24881212	+
24883715	24896669	+
24995068	25086948	-
25154345	25171812	+
25254548	25285923	+
25338300	25454058	+
25456411	25497027	-
25502892	25542607	-
25670275	25672704	+
25735816	25746305	-
25746961	25754139	-
25755469	25764795	+
25820340	25861704	-
25875665	25916561	+
25946208	26595420	+
26618734	26625198	-
26786904	26796028	-
26828755	26978569	+
27131839	27263082	+
27329338	27334922	-
27640286	27746033	-
27746395	27757640	+
27810418	27811394	-
27825691	27830702	+
27844463	27847827	+
27998680	28024739	+
28120049	28194720	-
28194879	28241559	+
28366779	28368089	+
28403895	28500451	-
28519342	28519710	+
28536204	28543505	-
28552242	28562774	-
28577410	28674729	-
28710979	28869475	-
28874482	29069265	-
29233140	29253093	+
29274217	29293150	-
29598747	30080084	+
30083550	30169825	-
30338544	30424820	-
30446749	30462542	-
30492783	30500788	-
30510667	30524625	+
30776766	30881191	-
30914402	30948051	-
30993575	30996381	-
31032878	31040081	-
31191829	31233686	+
31287614	31338565	+
31377342	31384782	+
31456698	31506745	+
31506833	31549153	+
31709110	31736158	-
31774111	31906411	+
32313678	32377009	+
32420919	32533721	+
32598195	32870776	-
32877907	32886091	-
32889616	32973809	+
32974859	33002315	-
33006624	33113022	-
33160563	33352158	+
33383327	33485790	-
33590570	33640282	+
33677271	33859901	-
34392205	34411644	+
35009590	35214822	-
35516423	36705514	+
36742344	36788752	-
36801178	36871992	-
36875774	36943872	-
37005966	37017019	+
37248048	37271975	+
37393338	37403740	+
37418967	37494409	-
37523907	37573504	-
37574677	37633850	+
37677396	37679801	-
38055600	38058921	-
38109076	38125673	+
38136718	38172981	-
38210772	38443939	-
38624953	38717369	-
38923907	38937144	+
39141860	39153653	+
39261172	39461267	+
39540061	39564996	-
39584001	39612213	-
39612447	39624244	+
39917028	40177356	-
40229763	40326765	+
40755945	40763167	+
40768645	40794639	-
40921270	41055143	-
41129800	41240734	-
41301963	41302011	-
41303431	41345347	-
41363546	41495910	+
41506054	41556418	-
41635696	41658139	+
41701708	41706936	-
41707063	41837713	+
41885340	41932854	+
42016699	42017902	+
42031541	42045013	+
42140960	42535221	-
42535304	42555701	+
42614171	42830716	+
42846288	42897403	+
43136871	43182149	+
