1:1557890	1	3.3241	1557890	0.0000	0.0000	3	0	0	0.0031	0.0037	0.0300	0.0000	0.0000	0	0.0300	100	750
1:1941080	1	4.0033	1941080	0.0000	0.0000	2	0	0	0.0185	0.0198	0.0200	0.0000	0.0000	0	0.0200	100	900
1:1958314	1	4.1430	1958314	0.0000	0.0000	2	0	0	0.0210	0.0220	0.0200	0.0000	0.0000	0	0.0200	100	850
1:1962891	1	4.1801	1962891	0.0000	0.0000	1	0	0	0.0189	0.0190	0.0100	0.0000	0.0000	0	0.0100	100	900
1:2056610	1	4.4520	2056610	0.0000	0.0227	3	0	0	0.0020	0.0008	0.0300	0.0000	0.0000	0	0.0300	100	850
1:2069817	1	4.4595	2069817	0.0000	0.0000	1	0	0	0.0005	0.0007	0.0100	0.0000	0.0000	0	0.0100	100	800
1:2224725	1	4.6485	2224725	0.0000	0.0000	7	0	0	0.0072	0.0050	0.0700	0.0000	0.0000	0	0.0700	100	900
1:2307578	1	4.8652	2307578	0.0000	0.0000	2	0	0	0.0065	0.0057	0.0200	0.0000	0.0000	0	0.0200	100	900
1:2337332	1	4.9366	2337332	0.0000	0.0000	2	0	0	0.0083	0.0092	0.0200	0.0000	0.0000	0	0.0200	100	850
1:2498632	1	5.2292	2498632	0.0000	0.0000	1	0	0	0.0000	0.0000	0.0100	0.0000	0.0000	0	0.0100	100	800
1:2535202	1	5.2292	2535202	0.0000	0.0000	2	0	0	0.0000	0.0000	0.0200	0.0000	0.0000	0	0.0200	100	800
1:2742905	1	5.2424	2742905	0.0000	0.0000	1	0	0	0.0015	0.0014	0.0100	0.0000	0.0000	0	0.0100	100	900
1:2829899	1	5.4413	2829899	0.0000	0.0000	1	0	0	0.0020	0.0025	0.0100	0.0000	0.0000	0	0.0100	100	950
1:2858727	1	5.4690	2858727	0.0000	0.0227	6	0	0	0.0009	0.0012	0.0600	0.0000	0.0000	0	0.0600	100	950
1:2994742	1	5.7720	2994742	0.0000	0.0000	1	0	0	0.0092	0.0109	0.0100	0.0000	0.0000	0	0.0100	100	950
1:3015986	1	5.9216	3015986	0.0000	0.0000	3	0	0	0.0185	0.0187	0.0300	0.0000	0.0000	0	0.0300	100	950
1:3241537	1	6.8250	3241537	0.0000	0.0000	1	0	0	0.0043	0.0051	0.0100	0.0000	0.0000	0	0.0100	100	950
1:3254408	1	6.8455	3254408	0.0000	0.0000	2	0	0	0.0038	0.0050	0.0200	0.0000	0.0000	0	0.0200	100	950
1:3366314	1	7.4371	3366314	0.0000	0.1477	7	0	0	0.0036	0.0032	0.0700	0.0000	0.0000	0	0.0700	100	950
1:3385481	1	7.4545	3385481	0.0000	0.0000	1	0	0	0.0032	0.0032	0.0100	0.0000	0.0000	0	0.0100	100	950
1:3390781	1	7.4573	3390781	0.0000	0.0000	6	0	0	0.0021	0.0032	0.0600	0.0000	0.0000	0	0.0600	100	950
1:3515396	1	8.0049	3515396	0.0000	0.3750	1	0	0	0.0125	0.0133	0.0100	0.0000	0.0000	0	0.0100	100	950
1:3558145	1	8.1191	3558145	0.0000	0.0000	1	0	0	0.0067	0.0059	0.0100	0.0000	0.0000	0	0.0100	100	900
1:3605950	1	8.4315	3605950	0.0000	0.0227	4	0	0	0.0106	0.0097	0.0400	0.0000	0.0000	0	0.0400	100	950
1:3821222	1	8.9232	3821222	0.0000	0.0000	1	0	0	0.0024	0.0024	0.0100	0.0000	0.0000	0	0.0100	100	900
1:4071043	1	9.4962	4071043	0.0000	0.0000	1	0	0	0.0124	0.0050	0.0100	0.0000	0.0000	0	0.0100	100	900
1:4178771	1	9.8583	4178771	0.0000	0.0000	1	0	0	0.0041	0.0052	0.0100	0.0000	0.0000	0	0.0100	100	900
1:4188875	1	9.8944	4188875	0.0000	0.0227	5	0	0	0.0009	0.0033	0.0500	0.0000	0.0000	0	0.0500	100	900
1:4188903	1	9.8944	4188903	0.0000	0.0227	5	0	0	0.0009	0.0033	0.0500	0.0000	0.0000	0	0.0500	100	900
1:4260218	1	9.9466	4260218	0.0000	0.0000	2	0	0	0.0043	0.0043	0.0200	0.0000	0.0000	0	0.0200	100	900
1:4264591	1	9.9478	4264591	0.0000	0.0000	1	0	0	0.0041	0.0045	0.0100	0.0000	0.0000	0	0.0100	100	900
