1:923749	1	2.5015	923749	1.0000	0.4205	2	0	0	0.0096	0.0116	0.0208	0.0000	0.0000	0	0.0208	96	900
1:1479518	1	3.2263	1479518	0.0000	0.0000	1	0	0	0.0019	0.0020	0.0104	0.0000	0.0000	0	0.0104	96	850
1:1496516	1	3.2311	1496516	0.0000	0.0000	2	0	0	0.0016	0.0018	0.0208	0.0000	0.0000	0	0.0208	96	850
1:1520007	1	3.2513	1520007	0.0000	0.0000	1	0	0	0.0064	0.0054	0.0104	0.0000	0.0000	0	0.0104	96	800
1:1711389	1	3.5388	1711389	0.0000	0.0000	2	0	0	0.0005	0.0007	0.0208	0.0000	0.0000	0	0.0208	96	600
1:2251755	1	4.6758	2251755	0.0000	0.0000	1	0	0	0.0320	0.0055	0.0104	0.0000	0.0000	0	0.0104	96	900
1:2267886	1	4.7221	2267886	0.0000	0.0000	1	0	0	0.0063	0.0056	0.0104	0.0000	0.0000	0	0.0104	96	900
1:2339398	1	4.9410	2339398	0.0000	0.0568	2	0	0	0.0075	0.0100	0.0208	0.0000	0.0000	0	0.0208	96	900
1:2421121	1	5.2292	2421121	0.0000	0.0227	4	0	0	0.0000	0.0000	0.0417	0.0000	0.0000	0	0.0417	96	800
1:2444935	1	5.2292	2444935	0.0000	0.0227	1	0	0	0.0000	0.0000	0.0104	0.0000	0.0000	0	0.0104	96	800
1:2455776	1	5.2292	2455776	0.0000	0.0000	2	0	0	0.0000	0.0000	0.0208	0.0000	0.0000	0	0.0208	96	800
1:2497124	1	5.2292	2497124	0.0000	0.0000	2	0	0	0.0000	0.0000	0.0208	0.0000	0.0000	0	0.0208	96	800
1:2745771	1	5.2429	2745771	0.0000	0.0000	3	0	0	0.0016	0.0015	0.0312	0.0000	0.0000	0	0.0312	96	900
1:2869845	1	5.4751	2869845	0.0000	0.0000	1	0	0	0.0011	0.0019	0.0104	0.0000	0.0000	0	0.0104	96	950
1:2870728	1	5.4752	2870728	0.0000	0.0000	1	0	0	0.0030	0.0019	0.0104	0.0000	0.0000	0	0.0104	96	950
1:2983288	1	5.7443	2983288	0.0000	0.0000	1	0	0	0.0051	0.0053	0.0104	0.0000	0.0000	0	0.0104	96	950
1:2983317	1	5.7443	2983317	0.0000	0.0000	1	0	0	0.0044	0.0053	0.0104	0.0000	0.0000	0	0.0104	96	950
1:3147984	1	6.4850	3147984	0.0000	0.0000	1	0	0	0.0031	0.0047	0.0104	0.0000	0.0000	0	0.0104	96	950
1:3162066	1	6.5960	3162066	0.0000	0.0568	3	0	0	0.0084	0.0075	0.0312	0.0000	0.0000	0	0.0312	96	950
1:3243922	1	6.8328	3243922	0.0000	0.0000	4	0	0	0.0053	0.0098	0.0417	0.0000	0.0000	0	0.0421	95	950
1:3268527	1	6.9578	3268527	0.0000	0.0341	4	0	0	0.0040	0.0070	0.0417	0.0000	0.0000	0	0.0417	96	950
1:3275446	1	7.0862	3275446	0.0000	0.0000	4	0	0	0.0066	0.0074	0.0417	0.0000	0.0000	0	0.0417	96	950
1:3309751	1	7.1687	3309751	1.0000	0.0227	2	0	0	0.0120	0.0052	0.0208	0.0000	0.0000	0	0.0208	96	950
1:3346477	1	7.3463	3346477	0.0000	0.0000	1	0	0	0.0153	0.0128	0.0104	0.0000	0.0000	0	0.0104	96	950
1:3483581	1	7.7714	3483581	0.0000	0.0000	2	0	0	0.0084	0.0087	0.0208	0.0000	0.0000	0	0.0208	96	950
1:3484353	1	7.7734	3484353	0.0000	0.0114	3	0	0	0.0074	0.0088	0.0312	0.0000	0.0000	0	0.0312	96	950
1:3507545	1	7.9402	3507545	0.0000	0.0000	3	0	0	0.0108	0.0129	0.0312	0.0000	0.0000	0	0.0312	96	950
1:3665878	1	8.5651	3665878	0.0000	0.0000	1	0	0	0.0021	0.0027	0.0104	0.0000	0.0000	0	0.0104	96	900
1:3744368	1	8.7700	3744368	0.0000	0.2159	4	0	0	0.0001	0.0001	0.0417	0.0000	0.0000	0	0.0417	96	800
1:3829142	1	8.9299	3829142	0.0000	0.0000	1	0	0	0.0019	0.0019	0.0104	0.0000	0.0000	0	0.0104	96	900
1:4097902	1	9.5266	4097902	0.0000	0.5568	2	0	0	0.0020	0.0024	0.0208	0.0000	0.0000	0	0.0208	96	900
1:4180590	1	9.8671	4180590	-1.0000	0.0000	2	0	0	0.0066	0.0054	0.0208	0.0000	0.0000	0	0.0208	96	900
1:4207304	1	9.9083	4207304	0.0000	0.0000	2	0	0	0.0033	0.0017	0.0208	0.0000	0.0000	0	0.0208	96	900
1:4283443	1	9.9688	4283443	0.0000	0.0000	1	0	0	0.0059	0.0058	0.0104	0.0000	0.0000	0	0.0104	96	900
1:4308457	1	10.1883	4308457	0.0000	0.0000	1	0	0	0.0026	0.0029	0.0104	0.0000	0.0000	0	0.0104	96	900
1:4483377	1	10.6526	4483377	0.0000	0.0000	2	0	0	0.0016	0.0019	0.0208	0.0000	0.0000	0	0.0208	96	900
1:4581848	1	10.9183	4581848	0.5000	0.0227	8	0	0	0.0028	0.0027	0.0833	0.0000	0.0000	0	0.0833	96	900
1:4651440	1	11.0243	4651440	0.0000	0.0000	1	0	0	0.0067	0.0061	0.0104	0.0000	0.0000	0	0.0104	96	900
1:4784274	1	11.4925	4784274	0.0000	0.0000	1	0	0	0.0035	0.0092	0.0104	0.0000	0.0000	0	0.0104	96	900
1:4813851	1	11.5371	4813851	0.0000	0.0000	2	0	0	0.0032	0.0047	0.0208	0.0000	0.0000	0	0.0208	96	900
1:4991024	1	11.7775	4991024	0.0000	0.0000	1	0	0	0.0021	0.0023	0.0104	0.0000	0.0000	0	0.0104	96	950
1:5017003	1	11.9605	5017003	0.0000	0.0000	1	0	0	0.0020	0.0030	0.0104	0.0000	0.0000	0	0.0104	96	950
1:5164496	1	12.5808	5164496	0.0000	0.0000	2	0	0	0.0062	0.0055	0.0208	0.0000	0.0000	0	0.0208	96	950
1:5200882	1	12.6706	5200882	0.0000	0.0795	8	0	0	0.0034	0.0031	0.0833	0.0000	0.0000	0	0.0833	96	950
1:5371467	1	13.1625	5371467	0.0000	0.0000	1	0	0	0.0045	0.0021	0.0104	0.0000	0.0000	0	0.0104	96	900
1:5544163	1	13.5964	5544163	0.0000	0.0000	1	0	0	0.0045	0.0051	0.0104	0.0000	0.0000	0	0.0104	96	900
1:5545204	1	13.5993	5545204	0.0000	0.0000	1	0	0	0.0063	0.0048	0.0104	0.0000	0.0000	0	0.0104	96	900
1:5648489	1	14.0315	5648489	0.0000	0.0000	1	0	0	0.0040	0.0036	0.0104	0.0000	0.0000	0	0.0104	96	900
1:5721214	1	14.4283	5721214	0.0000	0.0000	1	0	0	0.0043	0.0046	0.0104	0.0000	0.0000	0	0.0104	96	900
1:5759217	1	14.5439	5759217	0.0000	0.0000	2	0	0	0.0071	0.0075	0.0208	0.0000	0.0000	0	0.0208	96	900
1:5776957	1	14.5701	5776957	0.0000	0.0000	1	0	0	0.0124	0.0068	0.0104	0.0000	0.0000	0	0.0104	96	900
1:5879950	1	14.9130	5879950	0.0000	0.0909	2	0	0	0.0103	0.0092	0.0208	0.0000	0.0000	0	0.0208	96	950
1:5947747	1	15.3351	5947747	0.0000	0.0000	1	0	0	0.0007	0.0009	0.0104	0.0000	0.0000	0	0.0104	96	750
1:5965823	1	15.3401	5965823	0.0000	0.0000	1	0	0	0.0006	0.0008	0.0104	0.0000	0.0000	0	0.0104	96	750
1:5975431	1	15.3416	5975431	0.0000	0.0000	1	0	0	0.0004	0.0007	0.0104	0.0000	0.0000	0	0.0104	96	750
1:6356540	1	16.0924	6356540	0.0000	0.0000	2	0	0	0.0017	0.0015	0.0208	0.0000	0.0000	0	0.0208	96	800
1:6358815	1	16.0929	6358815	0.0000	0.0000	4	0	0	0.0011	0.0011	0.0417	0.0000	0.0000	0	0.0417	96	800
1:6711457	1	16.4534	6711457	0.0000	0.0000	1	0	0	0.0002	0.0004	0.0104	0.0000	0.0000	0	0.0104	96	550
1:6745716	1	16.4561	6745716	0.0000	0.0000	1	0	0	0.0001	0.0003	0.0104	0.0000	0.0000	0	0.0104	96	600
1:6863057	1	16.5001	6863057	0.0000	0.0000	1	0	0	0.0002	0.0002	0.0104	0.0000	0.0000	0	0.0104	96	600
1:6883898	1	16.5014	6883898	0.0000	0.0000	2	0	0	0.0001	0.0002	0.0208	0.0000	0.0000	0	0.0208	96	600
1:6933573	1	16.5078	6933573	0.0000	0.0000	1	0	0	0.0004	0.0004	0.0104	0.0000	0.0000	0	0.0104	96	650
1:6943601	1	16.5091	6943601	0.0000	0.0000	3	0	0	0.0004	0.0004	0.0312	0.0000	0.0000	0	0.0312	96	650
1:6959364	1	16.5105	6959364	0.0000	0.0000	1	0	0	0.0005	0.0005	0.0104	0.0000	0.0000	0	0.0104	96	650
1:6963162	1	16.5107	6963162	0.0000	0.0000	1	0	0	0.0006	0.0006	0.0104	0.0000	0.0000	0	0.0104	96	700
1:7037037	1	16.5428	7037037	0.0000	0.0000	1	0	0	0.0020	0.0023	0.0104	0.0000	0.0000	0	0.0104	96	800
1:7306431	1	16.9655	7306431	0.0000	0.0000	1	0	0	0.0008	0.0007	0.0104	0.0000	0.0000	0	0.0104	96	900
1:7331266	1	17.0447	7331266	0.0000	0.0000	2	0	0	0.0036	0.0033	0.0208	0.0000	0.0000	0	0.0208	96	950
1:7437003	1	17.1904	7437003	0.0000	0.0000	1	0	0	0.0009	0.0008	0.0104	0.0000	0.0000	0	0.0104	96	900
1:7484162	1	17.2193	7484162	0.0000	0.0000	2	0	0	0.0033	0.0038	0.0208	0.0000	0.0000	0	0.0208	96	950
1:7551632	1	17.6061	7551632	0.0000	0.0568	1	0	0	0.0039	0.0033	0.0104	0.0000	0.0000	0	0.0104	96	900
1:7625845	1	17.9758	7625845	0.0000	0.0000	4	0	0	0.0075	0.0076	0.0417	0.0000	0.0000	0	0.0417	96	900
1:7874683	1	18.3395	7874683	0.0000	0.0000	1	0	0	0.0002	0.0002	0.0104	0.0000	0.0000	0	0.0104	96	650
1:7905859	1	18.3430	7905859	0.0000	0.0000	4	0	0	0.0009	0.0009	0.0417	0.0000	0.0000	0	0.0417	96	700
1:7948955	1	18.4134	7948955	0.0000	0.0000	1	0	0	0.0055	0.0045	0.0104	0.0000	0.0000	0	0.0104	96	800
1:8211702	1	18.6634	8211702	0.0000	0.0000	1	0	0	0.0057	0.0040	0.0104	0.0000	0.0000	0	0.0104	96	850
