1:1197541	1	2.9676	1197541	0.0000	0.1279	1	0	0	0.0098	0.0058	0.0185	0.0000	0.0000	0	0.0185	54	750
1:1323628	1	3.0385	1323628	0.0000	0.0000	1	0	0	0.0052	0.0062	0.0185	0.0000	0.0000	0	0.0185	54	750
1:1555246	1	3.3190	1555246	0.0000	0.0000	1	0	0	0.0150	0.0267	0.0185	0.0000	0.0000	0	0.0185	54	800
1:1704986	1	3.5362	1704986	0.0000	0.0000	1	0	0	0.0029	0.0174	0.0185	0.0000	0.0000	0	0.0185	54	650
1:1735714	1	3.5399	1735714	0.0000	0.0000	1	0	0	0.0265	0.0149	0.0185	0.0000	0.0000	0	0.0185	54	650
1:1889500	1	3.5912	1889500	0.0000	0.0000	5	0	0	0.0502	0.0396	0.0926	0.0000	0.0000	0	0.0926	54	850
1:1940707	1	4.0003	1940707	0.0000	0.0000	1	0	0	0.0636	0.1245	0.0185	0.0000	0.0000	0	0.0500	20	900
1:2105571	1	4.4647	2105571	0.0000	0.0000	1	0	0	0.0006	0.0063	0.0185	0.0000	0.0000	0	0.0192	52	800
1:2118866	1	4.4683	2118866	0.0000	0.0116	5	0	0	0.0023	0.0068	0.0926	0.0000	0.0000	0	0.0926	54	800
1:2130262	1	4.4704	2130262	0.0000	0.0000	5	0	0	0.0029	0.0073	0.0926	0.0000	0.0000	0	0.0926	54	850
1:2198897	1	4.5022	2198897	0.0000	0.0000	1	0	0	0.0072	0.0092	0.0185	0.0000	0.0000	0	0.0185	54	900
1:2216561	1	4.5490	2216561	0.0000	0.0000	1	0	0	0.0622	0.0619	0.0185	0.0000	0.0000	0	0.0185	54	900
1:2252793	1	4.6808	2252793	0.0000	0.0000	1	0	0	0.0343	0.0276	0.0185	0.0000	0.0000	0	0.0185	54	900
1:2261983	1	4.7131	2261983	0.0000	0.0698	6	0	0	0.0155	0.0205	0.1111	0.0000	0.0000	0	0.1111	54	900
1:2269881	1	4.7252	2269881	1.0000	0.0698	1	0	0	0.0177	0.0136	0.0185	0.0000	0.0000	0	0.0185	54	900
1:2275949	1	4.7347	2275949	0.0000	0.1047	1	0	0	0.0147	0.0113	0.0185	0.0000	0.0000	0	0.0185	54	900
