1:889158	1	2.4065	889158	0.0000	0.1860	2	0	0	0.0161	0.0350	0.0345	0.0000	0.0000	0	0.0345	58	900
1:1129672	1	2.9104	1129672	0.0000	0.0349	39	0	0	0.0038	0.0058	0.6724	0.0000	0.0000	0	0.6724	58	850
1:1228326	1	2.9988	1228326	0.0000	0.0465	5	0	0	0.0072	0.0056	0.0862	0.0000	0.0000	0	0.0862	58	750
1:1539582	1	3.2889	1539582	0.0000	0.4302	4	0	0	0.0200	0.0366	0.0690	0.0000	0.0000	0	0.0690	58	800
1:1549149	1	3.3073	1549149	0.0000	0.0000	5	0	0	0.0208	0.0342	0.0862	0.0000	0.0000	0	0.0862	58	800
1:1726418	1	3.5395	1726418	0.0000	0.0000	1	0	0	0.0261	0.0179	0.0172	0.0000	0.0000	0	0.0172	58	600
1:1759354	1	3.5421	1759354	0.0000	0.0000	1	0	0	0.0009	0.0168	0.0172	0.0000	0.0000	0	0.0172	58	650
1:1777744	1	3.5428	1777744	0.0000	0.0000	1	0	0	0.0225	0.0165	0.0172	0.0000	0.0000	0	0.0172	58	700
1:1874926	1	3.5696	1874926	0.0000	0.0000	1	0	0	0.0098	0.0080	0.0172	0.0000	0.0000	0	0.0172	58	800
1:1904910	1	3.7102	1904910	1.0000	0.0349	3	0	0	0.1404	0.0795	0.0517	0.0000	0.0000	0	0.0000	55	900
1:1974802	1	4.2767	1974802	0.0000	0.0000	1	0	0	0.0756	0.0754	0.0172	0.0000	0.0000	0	0.0179	56	900
1:2008688	1	4.3863	2008688	0.0000	0.0581	9	0	0	0.0147	0.0103	0.1552	0.0000	0.0000	0	0.1552	58	900
1:2014196	1	4.3943	2014196	0.0000	0.0233	1	0	0	0.0072	0.0089	0.0172	0.0000	0.0000	0	0.0172	58	900
1:2086497	1	4.4642	2086497	0.0000	0.0000	1	0	0	0.0008	0.0009	0.0172	0.0000	0.0000	0	0.0172	58	800
1:2145524	1	4.4870	2145524	0.0000	0.0000	8	0	0	0.0070	0.0083	0.1379	0.0000	0.0000	0	0.1379	58	900
1:2185400	1	4.5011	2185400	0.0000	0.0698	9	0	0	0.0054	0.0063	0.1552	0.0000	0.0000	0	0.1552	58	900
1:2307568	1	4.8651	2307568	0.0000	0.0000	1	0	0	0.0278	0.0371	0.0172	0.0000	0.0000	0	0.0172	58	900
1:2308029	1	4.8657	2308029	0.0000	0.1977	5	0	0	0.0270	0.0372	0.0862	0.0000	0.0000	0	0.0862	58	900
1:2446800	1	5.2292	2446800	0.0000	0.0000	1	0	0	0.0000	0.0000	0.0172	0.0000	0.0000	0	0.0172	58	800
1:2516439	1	5.2292	2516439	0.0000	0.0595	1	0	0	0.0000	0.0000	0.0172	0.0000	0.0000	0	0.0172	58	800
1:2810952	1	5.4243	2810952	0.0000	0.0000	5	0	0	0.0213	0.0172	0.0862	0.0000	0.0000	0	0.0862	58	950
1:2890437	1	5.6367	2890437	0.0000	0.0000	5	0	0	0.0856	0.1553	0.0862	0.0000	0.0000	8	0.1026	39	950
