1:1124974	1	2.9079	1124974	0.0000	0.0000	2	0	0	0.0033	0.0035	0.0370	0.0000	0.0000	0	0.0370	54	850
1:1230030	1	3.0009	1230030	0.0000	0.0000	1	0	0	0.0052	0.0030	0.0185	0.0000	0.0000	0	0.0185	54	750
1:1332605	1	3.0449	1332605	0.0000	0.0000	1	0	0	0.0032	0.0022	0.0185	0.0000	0.0000	0	0.0185	54	750
1:1918674	1	3.8217	1918674	0.0000	0.0000	1	0	0	0.0155	0.0156	0.0185	0.0000	0.0000	0	0.0185	54	900
1:2007771	1	4.3850	2007771	0.0000	0.0000	2	0	0	0.0043	0.0050	0.0370	0.0000	0.0000	0	0.0370	54	900
1:2084344	1	4.4639	2084344	0.0000	0.0000	2	0	0	0.0002	0.0003	0.0370	0.0000	0.0000	0	0.0370	54	800
1:2311880	1	4.8705	2311880	0.0000	0.0568	3	0	0	0.0039	0.0061	0.0556	0.0000	0.0000	0	0.0556	54	900
1:2446990	1	5.2292	2446990	0.0000	0.0909	1	0	0	0.0000	0.0000	0.0185	0.0000	0.0000	0	0.0185	54	800
1:2717350	1	5.2292	2717350	0.0000	0.0000	1	0	0	0.0000	0.0000	0.0185	0.0000	0.0000	0	0.0185	54	850
1:2745620	1	5.2429	2745620	0.0000	0.0000	1	0	0	0.0016	0.0015	0.0185	0.0000	0.0000	0	0.0185	54	900
1:3098901	1	6.2218	3098901	0.0000	0.2614	6	0	0	0.0065	0.0068	0.1111	0.0000	0.0000	0	0.1111	54	950
1:3389885	1	7.4570	3389885	0.0000	0.0000	4	0	0	0.0069	0.0026	0.0741	0.0000	0.0000	0	0.0741	54	950
1:3421350	1	7.5627	3421350	0.0000	0.0000	2	0	0	0.0116	0.0090	0.0370	0.0000	0.0000	0	0.0370	54	950
1:3498478	1	7.9091	3498478	1.0000	0.2614	9	0	0	0.0145	0.0107	0.1667	0.0000	0.0000	0	0.1667	54	950
1:3503237	1	7.9255	3503237	0.0000	0.0000	4	0	0	0.0088	0.0116	0.0741	0.0000	0.0000	0	0.0741	54	950
1:3514252	1	7.9964	3514252	0.0000	0.0000	2	0	0	0.0138	0.0128	0.0370	0.0000	0.0000	0	0.0370	54	950
1:3580242	1	8.1856	3580242	0.0000	0.0000	1	0	0	0.0085	0.0084	0.0185	0.0000	0.0000	0	0.0185	54	950
1:3607160	1	8.4521	3607160	0.0000	0.0000	1	0	0	0.0132	0.0096	0.0185	0.0000	0.0000	0	0.0185	54	950
1:3695425	1	8.7567	3695425	0.0000	0.0000	5	0	0	0.0056	0.0009	0.0926	0.0000	0.0000	0	0.0926	54	850
1:4129287	1	9.6640	4129287	0.0000	0.0000	1	0	0	0.0007	0.0018	0.0185	0.0000	0.0000	0	0.0185	54	900
1:4186473	1	9.8905	4186473	0.0000	0.0227	1	0	0	0.0033	0.0042	0.0185	0.0000	0.0000	0	0.0185	54	900
1:4416102	1	10.6161	4416102	0.0000	0.0000	2	0	0	0.0024	0.0011	0.0370	0.0000	0.0000	0	0.0370	54	900
1:4555992	1	10.8855	4555992	0.5000	0.0227	2	0	0	0.0027	0.0030	0.0370	0.0000	0.0000	0	0.0370	54	900
1:4583624	1	10.9188	4583624	0.0000	0.0000	1	0	0	0.0028	0.0030	0.0185	0.0000	0.0000	0	0.0185	54	900
1:4814947	1	11.5378	4814947	0.0000	0.1023	3	0	0	0.0034	0.0038	0.0556	0.0000	0.0000	0	0.0556	54	900
1:5317143	1	12.9381	5317143	0.0000	0.7159	6	0	0	0.0035	0.0012	0.1111	0.0000	0.0000	0	0.1111	54	900
1:5321942	1	12.9831	5321942	0.0000	0.0000	3	0	0	0.0005	0.0009	0.0556	0.0000	0.0000	0	0.0556	54	900
1:5332468	1	12.9924	5332468	0.0000	0.0000	2	0	0	0.0000	0.0001	0.0370	0.0000	0.0000	0	0.0370	54	900
1:5588181	1	13.7624	5588181	0.0000	0.0000	3	0	0	0.0007	0.0007	0.0556	0.0000	0.0000	0	0.0556	54	900
