1:1255244	1	3.0115	1255244	0.0000	0.0000	1	0	0	0.0023	0.0025	0.0104	0.0000	0.0000	0	0.0104	96	700
1:1514880	1	3.2415	1514880	0.0000	0.0455	2	0	0	0.0033	0.0046	0.0208	0.0000	0.0000	0	0.0208	96	850
1:1529708	1	3.2700	1529708	0.0000	0.0000	1	0	0	0.0094	0.0064	0.0104	0.0000	0.0000	0	0.0104	96	800
1:1759859	1	3.5422	1759859	0.0000	0.0000	1	0	0	0.0001	0.0001	0.0104	0.0000	0.0000	0	0.0104	96	650
1:1854087	1	3.5649	1854087	0.0000	0.0000	2	0	0	0.0004	0.0005	0.0208	0.0000	0.0000	0	0.0208	96	800
1:1936170	1	3.9635	1936170	0.0000	0.0000	3	0	0	0.0210	0.0203	0.0312	0.0000	0.0000	0	0.0312	96	900
1:2004954	1	4.3809	2004954	0.0000	0.0227	2	0	0	0.0050	0.0049	0.0208	0.0000	0.0000	0	0.0208	96	900
1:2009294	1	4.3872	2009294	0.0000	0.0000	3	0	0	0.0041	0.0045	0.0312	0.0000	0.0000	0	0.0312	96	900
1:2100450	1	4.4647	2100450	0.0000	0.0000	1	0	0	0.0003	0.0003	0.0104	0.0000	0.0000	0	0.0104	96	800
1:2279779	1	4.7386	2279779	0.0000	0.0682	1	0	0	0.0030	0.0043	0.0104	0.0000	0.0000	0	0.0104	96	900
1:2375421	1	5.2061	2375421	0.0000	0.0256	1	0	0	0.0059	0.0056	0.0104	0.0000	0.0000	0	0.0104	96	950
1:2509645	1	5.2292	2509645	0.0000	0.0000	1	0	0	0.0000	0.0000	0.0104	0.0000	0.0000	0	0.0104	96	800
1:2825626	1	5.4336	2825626	0.0000	0.0000	1	0	0	0.0032	0.0027	0.0104	0.0000	0.0000	0	0.0104	96	950
1:2899349	1	5.7030	2899349	1.0000	0.3182	3	0	0	0.0033	0.0030	0.0312	0.0000	0.0000	0	0.0312	96	950
1:2927471	1	5.7145	2927471	1.0000	0.1705	1	0	0	0.0051	0.0013	0.0104	0.0000	0.0000	0	0.0104	96	950
1:3077514	1	6.2139	3077514	0.0000	0.0568	1	0	0	0.0056	0.0068	0.0104	0.0000	0.0000	0	0.0104	96	950
1:3085789	1	6.2175	3085789	0.0000	0.1932	3	0	0	0.0058	0.0066	0.0312	0.0000	0.0000	0	0.0312	96	950
1:3141167	1	6.4743	3141167	0.0000	0.2045	4	0	0	0.0031	0.0052	0.0417	0.0000	0.0000	0	0.0417	96	950
1:3141461	1	6.4744	3141461	0.0000	0.2045	4	0	0	0.0031	0.0052	0.0417	0.0000	0.0000	0	0.0417	96	950
1:3144826	1	6.4779	3144826	0.0000	0.1591	1	0	0	0.0034	0.0048	0.0104	0.0000	0.0000	0	0.0104	96	950
1:3254184	1	6.8454	3254184	0.0000	0.0000	1	0	0	0.0039	0.0080	0.0104	0.0000	0.0000	0	0.0105	95	950
1:3352328	1	7.3956	3352328	0.0000	0.0000	3	0	0	0.0100	0.0107	0.0312	0.0000	0.0000	0	0.0312	96	950
1:3402107	1	7.4636	3402107	0.0000	0.0000	3	0	0	0.0063	0.0046	0.0312	0.0000	0.0000	0	0.0312	96	950
1:3486471	1	7.7789	3486471	0.0000	0.0568	3	0	0	0.0109	0.0096	0.0312	0.0000	0.0000	0	0.0312	96	950
1:3521054	1	8.0465	3521054	0.0000	0.0114	1	0	0	0.0123	0.0111	0.0104	0.0000	0.0000	0	0.0104	96	950
1:3576662	1	8.1617	3576662	0.0000	0.0909	6	0	0	0.0087	0.0076	0.0625	0.0000	0.0000	0	0.0625	96	950
1:3693173	1	8.7555	3693173	0.0000	0.1591	5	0	0	0.0004	0.0008	0.0521	0.0000	0.0000	0	0.0521	96	850
1:3758681	1	8.7713	3758681	0.0000	0.0568	2	0	0	0.0001	0.0002	0.0208	0.0000	0.0000	0	0.0208	96	750
1:4049110	1	9.4462	4049110	0.0000	0.0000	2	0	0	0.0056	0.0037	0.0208	0.0000	0.0000	0	0.0208	96	900
1:4187554	1	9.8937	4187554	0.0000	0.0000	2	0	0	0.0032	0.0037	0.0208	0.0000	0.0000	0	0.0208	96	900
1:4217340	1	9.9135	4217340	0.0000	0.0000	5	0	0	0.0003	0.0011	0.0521	0.0000	0.0000	0	0.0521	96	900
1:4227213	1	9.9186	4227213	0.0000	0.1705	4	0	0	0.0015	0.0011	0.0417	0.0000	0.0000	0	0.0417	96	900
1:4304256	1	10.1871	4304256	0.0000	0.1250	5	0	0	0.0022	0.0031	0.0521	0.0000	0.0000	0	0.0521	96	900
1:4418460	1	10.6191	4418460	0.0000	0.0000	1	0	0	0.0018	0.0017	0.0104	0.0000	0.0000	0	0.0104	96	900
1:4533877	1	10.7818	4533877	0.0000	0.0000	1	0	0	0.0006	0.0008	0.0104	0.0000	0.0000	0	0.0104	96	900
1:4583448	1	10.9187	4583448	0.0000	0.0000	1	0	0	0.0033	0.0028	0.0104	0.0000	0.0000	0	0.0104	96	900
1:4631352	1	10.9604	4631352	0.0000	0.0000	1	0	0	0.0050	0.0050	0.0104	0.0000	0.0000	0	0.0104	96	900
1:4653093	1	11.0259	4653093	0.0000	0.0227	1	0	0	0.0021	0.0061	0.0104	0.0000	0.0000	0	0.0104	96	900
1:4654224	1	11.0270	4654224	0.0000	0.0795	1	0	0	0.0021	0.0060	0.0104	0.0000	0.0000	0	0.0104	96	900
1:4654847	1	11.0276	4654847	0.0000	0.0000	1	0	0	0.0050	0.0060	0.0104	0.0000	0.0000	0	0.0104	96	900
1:4658185	1	11.0308	4658185	0.0000	0.0000	4	0	0	0.0053	0.0061	0.0417	0.0000	0.0000	0	0.0417	96	900
1:4662580	1	11.0417	4662580	0.0000	0.0000	2	0	0	0.0040	0.0060	0.0208	0.0000	0.0000	0	0.0208	96	900
